item_id,item_material,item_num,item_length,item_width,item_,order
23950,NDSF-0218S,1,1198,398,order,406
23951,XXB-0215S,1,288,118,order,406
23952,XXB-0215S,1,189,612.5,order,337
23953,XXB-0215S,1,520,132.5,order,41
23954,XXB-0218S,1,2314,512.5,order,315
23955,XXB-0215S,1,291,172.5,order,169
23956,XXB-0218S,1,1198,38,order,48
23957,NDSF-0225S,1,1398,398,order,406
23958,XXB-0218S,1,1111,579,order,202
23959,XXB-0218S,1,598,706,order,196
23960,SRBW-0218S,1,439,558.5,order,172
23961,SRBW-0215S,1,498,118,order,172
23962,SRBW-0215S,1,506.5,52.5,order,172
23963,XXB-0218S,1,486,470,order,197
23964,SL-0218S,1,1152,661,order,236
23965,SRBW-0215S,1,1398,910,order,51
23966,XXB-0218S,1,901,502.5,order,238
23967,ZYF-0218S,1,840.5,241,order,323
23968,XXB-0218S,1,831,329,order,196
23969,XXB-0218S,1,365,350,order,27
23970,XXB-0218S,1,449.5,445,order,56
23971,SRBW-0218SD,1,2141,58,order,111
23972,SRBW-0218S,1,860,559,order,172
23973,XXB-0218S,1,252,314,order,196
23974,XXB-0218S,1,2084,448,order,361
23975,SRBW-0215S,1,488,198,order,352
23976,XXB-0218S,1,380,597.5,order,337
23977,XXB-0215S,1,801,500,order,168
23978,XXB-0218S,1,481,358,order,114
23979,XXB-0218S,1,504.5,397,order,124
23980,XXB-0218S,1,329,577,order,196
23981,XXB-0218S,1,1571.5,58,order,383
23982,YW1-0218SD,1,1846,58,order,119
23983,XXB-0218SD,1,2354,410,order,60
23984,SL-0218S,1,1498,38,order,196
23985,XXB-0218S,1,548,971,order,337
23986,XXB-0218S,1,970,520,order,337
23987,SRBW-0215S,1,861,432,order,324
23988,SRBW-0218S,1,273,380,order,107
23989,XXB-0218S,1,463,38,order,55
23990,YHXM-0215S,1,305,654,order,269
23991,XXB-0218S,1,692,250,order,151
23993,XXB-0215S,1,394,289,order,152
23994,SRBW-0218S,1,798,357,order,359
23995,XXB-0218S,1,308,260,order,169
23996,XXB-0218S,1,753,578,order,196
23997,QKQ-0218S,1,2438,38,order,271
23998,NDSF-0218S,1,100,337,order,406
23999,SRBW-0215S,1,420,489,order,239
24000,SRBW-0215S,1,491,92.5,order,324
24001,PDLL-0418S,1,594,165,order,226
24002,SRBW-0218S,1,792,198,order,361
24003,XXB-0218S,1,361.5,397,order,196
24004,XXB-0218S,1,971,53,order,337
24005,XXB-0215S,1,845,710,order,370
24006,XXB-0218S,1,557,504.5,order,98
24007,XXB-0218S,1,731,58,order,338
24008,XXB-0218S,1,395,48,order,48
24009,XXB-0218SD,1,597,58,order,129
24010,XXB-0215S,1,294.5,817,order,337
24011,XXB-0218S,1,373,778,order,337
24012,SRBW-0218S,1,901,575,order,51
24013,SRBW-0218SD,1,618,98,order,323
24014,SRBW-0218SD,1,618,58,order,323
24015,NSLH-0218S,1,462,547,order,22
24016,XXB-0218SD,1,377,58,order,114
24017,SRBW-0218SD,1,777,58,order,174
24018,SRBW-0218S,1,860,559,order,172
24019,XXB-0215S,1,1383,337,order,117
24021,XXB-0215S,1,1021,420,order,236
24022,MNH-0218S,1,243,378,order,299
24023,PGBL-0418S,1,831,430,order,61
24024,XXB-0215S,1,288,118,order,61
24025,XXB-0218S,1,475,575,order,314
24026,XXB-0218S,1,452,131.5,order,161
24027,5-0218S,1,842,58,order,42
24028,XXB-0218S,1,702,510,order,211
24029,XXB-0215S,1,734,1117,order,339
24030,SRBW-0218S,1,910,575,order,51
24031,5-0218S,1,108,428,order,33
24032,XXB-0218S,1,977,344,order,238
24033,XXB-0218S,1,447,221,order,202
24034,YGFX-0218S,1,2388,38,order,137
24035,SRBW-0218S,1,437,210,order,173
24036,XXB-0218S,1,2389,365,order,370
24037,XXB-0215S,1,388,78,order,337
24038,XXB-0218S,1,508,577,order,168
24039,SRBW-0218S,1,711,316,order,359
24040,SRBW-0218S,1,1312,579,order,174
24041,YW1-0218S,1,1482,58,order,114
24042,SRBW-0218SD,1,777,58,order,174
24043,HYBW-0225S,1,758,598,order,42
24044,SRBW-0218SD,1,401,58,order,358
24045,SRBW-0215S,1,478,832,order,345
24046,SRBW-0218SD,1,847,58,order,52
24047,XXB-0215S,1,2001,702,order,211
24048,SRBW-0218SD,1,548,712,order,324
24049,XXB-0215S,1,2080,374,order,202
24050,SRBW-0218S,1,662,358,order,107
24051,XXB-0218S,1,350,327,order,202
24052,NBSY-0215S,1,1623,1033,order,98
24053,XXB-0218S,1,445,697,order,314
24054,XXB-0215S,1,488,238,order,249
24055,SRBW-0215S,1,611.5,988.5,order,324
24056,XXB-0215S,1,518,92.5,order,406
24057,XXB-0215S,1,288,118,order,152
24058,SRBW-0215S,1,656,489,order,352
24059,XXB-0218S,1,476,448,order,198
24060,XXB-0215S,1,388,118,order,33
24061,XXB-0218S,1,721,409.5,order,201
24062,XXB-0218S,1,846,227.5,order,260
24063,NSLH-0218S,1,367,58,order,123
24064,XXB-0218S,1,977,577,order,314
24065,XXB-0215S,1,434.5,762,order,339
24066,SRBW-0215S,1,433,389,order,22
24067,XXB-0218S,1,403,410,order,203
24068,XXB-0218S,1,329,38,order,169
24069,XXB-0218S,1,2383,263,order,201
24070,YHXM-0215S,1,305,645,order,269
24071,XXB-0218S,1,772,597,order,295
24072,SRBW-0215S,1,480,781,order,111
24073,XXB-0218S,1,2281,38,order,200
24074,XXB-0215S,1,388,118,order,255
24075,SRBW-0215S,1,288,78,order,359
24076,XXB-0218S,1,329,58,order,196
24077,XXB-0218SD,1,251,58,order,189
24078,XXB-0218S,1,350,308,order,202
24079,SRBW-0215S,1,254.5,662,order,107
24080,SRBW-0218S,1,533,580,order,361
24081,XXB-0218S,1,1528,335,order,196
24082,SRBW-0215S,1,488,198,order,352
24083,SRBW-0215S,1,2323,712,order,352
24084,SRBW-0218S,1,437,210,order,173
24085,SRBW-0218SD,1,828,249,order,324
24086,SRBW-0218S,1,746,527,order,352
24087,XXB-0215S,1,388.5,92.5,order,204
24088,XXB-0215S,1,294.5,415,order,236
24089,SRBW-0215S,1,108,972,order,239
24090,SRBW-0215S,1,372,92.5,order,172
24091,SRBW-0218S,1,2393,576,order,362
24092,XXB-0218S,1,476,446.5,order,198
24093,XXB-0218SD,1,578,98,order,197
24094,XXB-0218S,1,1862,579,order,197
24095,SRBW-0218S,1,1147,367,order,172
24096,SL-0218S,1,1152,277.5,order,236
24097,XXB-0218S,1,449.5,445,order,56
24098,XXB-0218S,1,461,246,order,208
24099,XXB-0218S,1,730,478,order,119
24100,SRBW-0215S,1,388,78,order,22
24101,XXB-0218S,1,908,308,order,147
24102,SRBW-0218S,1,778,559,order,239
24103,YGFX-0218S,1,472,558,order,137
24104,XXB-0218S,1,608,530,order,124
24105,XXB-0215S,1,488,118,order,162
24106,XXB-0215S,1,916.5,623,order,370
24107,XXB-0225S,1,734,465,order,112
24108,SRBW-0218S,1,2141,427,order,111
24110,SRBW-0218SD,1,1420,58,order,324
24111,5-0218S,1,381,180,order,33
24112,XXB-0218S,1,382,58,order,48
24113,SRBW-0218SD,1,2418,58,order,323
24114,XXB-0218S,1,241,168,order,10
24115,XXB-0218S,1,1934,444,order,112
24116,XXB-0218S,1,1048,380,order,196
24117,SRBW-0215S,1,288,158,order,360
24118,ZYF-0218S,1,1576,596,order,198
24119,XXB-0218S,1,938,330,order,196
24120,XXB-0215S,1,754.5,439,order,238
24121,SRBW-0218S,1,788,296.3,order,323
24122,XXB-0218S,1,737.5,255,order,200
24123,XXB-0218S,1,1798,313,order,210
24125,SRBW-0218S,1,370,141,order,173
24126,XXB-0218SD,1,379,58,order,117
24127,XXB-0218S,1,903,577,order,59
24128,XXB-0218S,1,281,508,order,112
24129,XXB-0218S,1,332,58,order,370
24130,XXB-0218S,1,892,538,order,339
24131,XXB-0218S,1,477.5,556,order,314
24132,XXB-0215S,1,2080,774,order,202
24133,SRBW-0218SD,1,559,58,order,239
24134,XXB-0218SD,1,648,58,order,124
24135,NJHL-0218S,1,1571.5,572,order,383
24136,ZQB-0215S,1,154.5,795,order,180
24137,XXB-0215S,1,338,198,order,299
24138,XXB-0215S,1,1150.5,242,order,10
24139,5-0218S,1,1494,595,order,324
24140,XXB-0218S,1,350.5,58,order,202
24141,PAM-0218S,1,1689,55,order,173
24142,XXB-0218S,1,508,577,order,168
24143,XXB-0215S,1,730.5,790.5,order,203
24144,XXB-0218S,1,1673,58,order,337
24145,SRBW-0218SD,1,2385.5,458.5,order,51
24146,XXB-0215S,1,388,78,order,33
24147,XXB-0215S,1,833,516,order,238
24148,XXB-0218S,1,1440,58,order,370
24149,XXB-0218S,1,721,409.5,order,201
24150,SRBW-0218S,1,1528,578.5,order,172
24151,ZQB-0225S,1,1648,348,order,180
24152,XXB-0215S,1,591.5,389,order,337
24153,XXB-0218S,1,460,557,order,128
24154,XXB-0218S,1,203,328,order,123
24155,SRBW-0215S,1,288,78,order,359
24156,XXB-0215S,1,189,612.5,order,337
24157,XXB-0218SD,1,397,58,order,114
24158,SRBW-0218S,1,871,579,order,103
24159,XXB-0215S,1,288,78,order,406
24160,SRBW-0215S,1,534.5,814,order,323
24161,YHXM-0218S,1,373,378,order,269
24163,XXB-0215S,1,430.5,962,order,123
24164,XXB-0218S,1,794,510,order,202
24165,XXB-0218S,1,460,58,order,169
24166,XXB-0218S,1,598,490,order,211
24167,XXB-0218S,1,892,538,order,339
24168,XXB-0218S,1,347,260,order,169
24169,XXB-0218SD,1,1872,128,order,369
24170,SRBW-0218S,1,298,298,order,111
24172,XXB-0218S,1,1934,403.5,order,104
24173,SRBW-0218S,1,534,495,order,22
24174,XXB-0218S,1,2398,38,order,208
24175,SRBW-0218S,1,746,529,order,352
24176,NBSY-0218S,1,902,347,order,204
24177,XXB-0218S,1,2001,529,order,124
24178,SRBW-0215S,1,238,78,order,180
24179,XXB-0215S,1,2321,524,order,117
24180,XXB-0218S,1,931,518.5,order,117
24181,SRBW-0218SD,1,820,58,order,362
24182,SRBW-0218SD,1,391,58,order,362
24183,SRBW-0218SD,1,871,557,order,172
24184,XXB-0218S,1,592,198.5,order,123
24185,XXB-0218S,1,308,422.5,order,337
24187,XXB-0218S,1,833,410,order,203
24188,XXB-0218S,1,420,660,order,56
24189,SRBW-0218S,1,2360,530,order,352
24190,XXB-0218SD,1,2098,58,order,124
24191,SRBW-0215S,1,238,118,order,324
24192,SRBW-0218S,1,690,38,order,324
24193,SRBW-0215S,1,438,158,order,361
24194,XXB-0218S,1,833,410,order,203
24195,XXB-0215S,1,498,158,order,197
24196,XXB-0215S,1,338,78,order,137
24197,SRBW-0218S,1,880,38,order,323
24198,XXB-0218S,1,380,398,order,196
24199,XXB-0218S,1,477.5,556,order,314
24200,XXB-0218S,1,898,397,order,168
24201,XXB-0218S,1,415,577,order,198
24202,XXB-0218S,1,161,48,order,203
24203,SRBW-0218SD,1,856,58,order,52
24204,XXB-0215S,1,291,52.5,order,33
24205,QKQ-0218S,1,489,224,order,171
24206,XXB-0218S,1,1462,622,order,162
24207,XXB-0218S,1,331,388,order,370
24208,XXB-0218S,1,901,538,order,339
24209,XXB-0218S,1,350,308,order,202
24210,XXB-0218S,1,1006,58,order,315
24211,XXB-0218S,1,2398,288,order,151
24212,XXB-0218S,1,698,280,order,337
24213,5-0218S,1,598,435.5,order,324
24214,XXB-0215S,1,288,118,order,152
24215,SRBW-0215S,1,1978.5,471,order,106
24216,XXB-0218SD,1,2354,410,order,60
24217,NSLH-0218S,1,298,58,order,123
24218,XXB-0218S,1,851,309,order,61
24219,XXB-0215S,1,470.5,374,order,202
24220,XXB-0215S,1,298,158,order,42
24221,XXB-0218S,1,1044,487,order,196
24222,XXB-0218S,1,312,297,order,210
24223,XXB-0215S,1,2221,826,order,368
24224,XXB-0218S,1,362,58,order,123
24225,XXB-0218S,1,2245,274,order,200
24226,XXB-0218S,1,899,369,order,200
24227,SRBW-0218S,1,711,413,order,324
24228,XXB-0218S,1,408,227.5,order,260
24229,XXB-0218S,1,698,548,order,249
24230,XXB-0218S,1,312,297,order,210
24231,XXB-0215S,1,1315,772,order,337
24232,NBSY-0225S,1,2068,457,order,98
24233,XXB-0218S,1,197,58,order,87
24234,SRBW-0218S,1,388,428,order,111
24235,SRBW-0218SD,1,371,58,order,173
24236,XXB-0218S,1,813,58,order,78
24237,SRBW-0218S,1,1998,570,order,104
24238,XXB-0218S,1,391,187,order,241
24239,XXB-0218S,1,415,309,order,61
24240,SRBW-0218SD,1,432,379,order,324
24241,SRBW-0218SD,1,1371,58,order,101
24242,XXB-0218S,1,461,126,order,55
24243,XXB-0218SD,1,1562,527,order,117
24244,XXB-0218SD,1,2418,58,order,117
24245,YW1-0218S,1,1337,498,order,119
24246,ZYF-0215S,1,1539,415,order,198
24247,XXB-0215S,1,306,489,order,124
24248,5-0225S,1,618,48,order,42
24249,5-0218S,1,348,38,order,33
24250,SRBW-0218SD,1,901,58,order,51
24251,NSLH-0218S,1,462,528,order,22
24252,XXB-0218S,1,364,529,order,124
24253,XXB-0218S,1,722,429,order,201
24254,YGFX-0218S,1,335,348,order,48
24255,ZYF-0215S,1,1619,409.5,order,203
24256,YGFX-0218S,1,261,538,order,337
24257,XXB-0218S,1,351,378,order,226
24258,XXB-0218S,1,1054,435,order,236
24259,XXB-0218S,1,736,365.3,order,201
24260,XXB-0215S,1,620,708,order,200
24261,HT9-0215S,1,344.5,390,order,135
24262,SRBW-0218S,1,662,78,order,107
24263,XXB-0218S,1,2314.5,384,order,193
24264,XXB-0218S,1,1571.5,58,order,383
24265,XXB-0215S,1,388,78,order,33
24266,SRBW-0218S,1,781,549,order,111
24267,XXB-0218S,1,833,478,order,238
24268,XXB-0218S,1,351.5,255,order,200
24269,XXB-0218SD,1,2354,410,order,60
24270,XXB-0218S,1,391,58,order,202
24271,XXB-0218S,1,562,379,order,249
24272,XXB-0218S,1,422,395,order,368
24273,SRBW-0215S,1,614.5,289,order,360
24274,XXB-0215S,1,418,92.5,order,259
24275,XXB-0215S,1,288,118,order,152
24276,SRBW-0215S,1,941,901,order,51
24277,SRBW-0218S,1,142,428,order,22
24278,XXB-0215S,1,438,118,order,241
24279,XXB-0218S,1,461,246,order,208
24280,XXB-0218S,1,350,327,order,202
24281,XXB-0218S,1,2134,436.5,order,102
24282,XXB-0218S,1,352,279,order,337
24283,XXB-0218S,1,553.5,325,order,87
24284,XXB-0218S,1,705,413,order,196
24285,XXB-0218S,1,598,706,order,196
24287,XXB-0218S,1,2117,461,order,59
24288,XXB-0215S,1,794,132.5,order,42
24289,XXB-0218SD,1,246,567,order,41
24290,SRBW-0218S,1,761,770,order,111
24291,XXB-0218S,1,1381.5,395,order,339
24292,XXB-0218SD,1,728,58,order,87
24293,SRBW-0218S,1,370,558,order,173
24294,SRBW-0215S,1,1668.5,547,order,323
24295,XXB-0218S,1,709,218,order,202
24296,XXB-0218S,1,1873,540,order,337
24297,SRBW-0215S,1,294.5,910,order,101
24298,XXB-0218S,1,1848,380,order,294
24299,XXB-0218S,1,1660,58,order,209
24300,XXB-0215S,1,589,339,order,269
24301,SRBW-0218SD,1,804,58,order,323
24302,XXB-0218S,1,1188,188,order,10
24303,XXB-0218S,1,933,555,order,202
24304,XXB-0218SD,1,1018,58,order,123
24306,XXB-0218S,1,1006,58,order,315
24307,SRBW-0218SD,1,413,58,order,102
24308,HT9-0218S,1,390,58,order,135
24309,5-0215S,1,651.5,842,order,42
24310,NBSY-0215S,1,2256,902,order,204
24311,5-0218S,1,894,467,order,324
24312,XXB-0218S,1,1111,577,order,202
24313,SRBW-0218S,1,458,579,order,172
24314,SRBW-0218SD,1,647,58,order,323
24315,XXB-0218S,1,512,58,order,294
24316,XXB-0218S,1,395,235,order,124
24317,MNH-0218S,1,243,378,order,299
24318,XXB-0218S,1,898,55,order,48
24319,XXB-0218S,1,853,309,order,61
24320,SRBW-0218S,1,819,141,order,180
24321,ZYF-0218S,1,447,368,order,203
24322,XXB-0215S,1,189,612.5,order,337
24324,XXB-0218S,1,2352,368,order,201
24325,XXB-0218S,1,185,308,order,123
24326,XXB-0218S,1,558,98,order,339
24327,XXB-0218SD,1,731,384,order,338
24328,SRBW-0218S,1,746,527,order,352
24329,SRBW-0218SD,1,434,379,order,324
24330,XXB-0218S,1,661,259.5,order,337
24331,XXB-0218SD,1,2318,58,order,41
24332,XXB-0218SD,1,998,98,order,129
24333,XXB-0218SD,1,2317,58,order,198
24334,XXB-0218S,1,241,359.5,order,258
24335,SRBW-0218S,1,711,316,order,359
24336,HT9-0218S,1,423,378,order,135
24337,XXB-0218S,1,460,412,order,208
24338,XXB-0218S,1,371,547,order,249
24339,XXB-0215S,1,288,118,order,204
24340,ZYF-0218S,1,1619,365,order,203
24341,SRBW-0218S,1,662,78,order,107
24342,XXB-0218S,1,128,517,order,337
24343,XXB-0218S,1,862,679,order,56
24344,SRBW-0218SD,1,1048,250,order,324
24345,ZYF-0218S,1,321,428,order,203
24346,XXB-0218S,1,694,450.5,order,337
24347,XXB-0218S,1,881,259.5,order,337
24348,SRBW-0218S,1,870,560,order,103
24349,SRBW-0218S,1,761,379,order,111
24350,XXB-0215S,1,338,238,order,269
24351,XXB-0215S,1,488,198,order,124
24352,SRBW-0215S,1,374,847,order,52
24353,SRBW-0218SD,1,2087,427,order,22
24354,XXB-0218S,1,977,58,order,314
24355,XXB-0218S,1,432,58,order,295
24356,XXB-0218S,1,1416,398,order,27
24357,JH-0218S,1,1162,297,order,339
24358,SRBW-0215S,1,480,788,order,104
24359,XXB-0215S,1,340,92.5,order,241
24360,SRBW-0215S,1,2051,877,order,361
24361,XXB-0215S,1,641,452,order,128
24362,XXB-0218S,1,1983.5,457,order,339
24363,XXB-0215S,1,288,238,order,269
24364,XXB-0218S,1,929,310,order,152
24365,SRBW-0218S,1,439,356,order,359
24366,XXB-0215S,1,2276,492,order,294
24367,XXB-0218S,1,2178.5,328,order,61
24368,XXB-0218S,1,853,309,order,61
24369,XXB-0218S,1,495,403.5,order,104
24370,SRBW-0218S,1,711,560,order,352
24371,XXB-0215S,1,338,158,order,169
24372,ZQB-0218S,1,233,328,order,180
24373,SRBW-0218SD,1,898,380,order,324
24374,XXB-0218S,1,706,83,order,196
24375,NSLH-0218S,1,1598,348,order,123
24376,ZYF-0218S,1,1619,367,order,203
24377,SRBW-0218S,1,2228,55,order,174
24378,YHXM-0218S,1,645,38,order,269
24379,XXB-0218S,1,920,560,order,197
24380,XXB-0218S,1,124.8,387,order,137
24381,XXB-0218S,1,1988,623,order,162
24382,XXB-0218S,1,830,428,order,208
24383,XXB-0225S,1,772,557,order,337
24384,XXB-0218S,1,1437,55,order,48
24385,ZQB-0215S,1,154.5,795,order,180
24386,SRBW-0215S,1,739,239,order,180
24387,SRBW-0218S,1,601,361,order,358
24388,PDLL-0418S,1,594,165,order,226
24389,SRBW-0218S,1,877,579,order,361
24390,YHXM-0218S,1,2398,148,order,161
24391,XXB-0218S,1,415,309,order,61
24392,XXB-0218S,1,634,395,order,123
24393,SRBW-0215S,1,288,78,order,359
24394,XXB-0215S,1,388,158,order,48
24395,NBSY-0225SD,1,1858,388,order,204
24396,XXB-0215S,1,798,352,order,337
24397,SRBW-0215S,1,184.5,670.5,order,360
24398,SRBW-0218SD,1,421,557,order,172
24399,PGBL-0418S,1,2343,443,order,172
24400,YHXM-0218S,1,373,378,order,269
24401,XXB-0218S,1,486,470,order,197
24402,XXB-0215S,1,762,450,order,152
24403,XXB-0218S,1,347,260,order,169
24404,XXB-0218S,1,652,141.5,order,337
24405,XXB-0218S,1,336,290,order,117
24406,XXB-0218S,1,465,168.5,order,204
24407,XXB-0218SD,1,768,58,order,295
24408,SRBW-0218S,1,533,580,order,361
24409,SL-0218S,1,265.5,362,order,196
24411,XXB-0218S,1,304,48,order,162
24412,XXB-0218S,1,998,380,order,249
24413,XXB-0218S,1,481,358,order,114
24414,SRBW-0218S,1,777,379,order,174
24415,XXB-0218S,1,2318,575,order,369
24416,YGFX-0218S,1,2388,578,order,137
24417,XXB-0218S,1,347,38,order,55
24418,SRBW-0218S,1,712,53,order,324
24419,XXB-0218S,1,793,560,order,202
24420,XXB-0215S,1,348,118,order,200
24421,XXB-0218S,1,648,198,order,339
24422,XXB-0218SD,1,1932,375,order,338
24423,XXB-0218S,1,938,330,order,196
24424,XXB-0218S,1,2120,680,order,56
24425,SRBW-0218S,1,2398,580,order,174
24426,XXB-0215S,1,706,389,order,48
24427,XXB-0218S,1,432,58,order,295
24428,XXB-0218S,1,692,269,order,151
24429,XXB-0218S,1,1615.5,362.5,order,196
24430,XXB-0218SD,1,1218,58,order,335
24431,XXB-0215S,1,349.5,389,order,163
24432,SRBW-0218S,1,99,387,order,172
24433,XXB-0218S,1,2004,400,order,111
24434,SRBW-0215S,1,1971,781,order,111
24435,SRBW-0218S,1,579,38,order,22
24436,XXB-0218S,1,762,536,order,128
24437,XXB-0215S,1,398,1006,order,315
24438,SRBW-0225S,1,198,528,order,111
24439,SRBW-0215S,1,1228.5,512,order,239
24440,XXB-0225S,1,1398,648,order,169
24441,XXB-0218S,1,445,181,order,137
24442,SRBW-0218S,1,432,560,order,361
24443,SRBW-0218S,1,201,48,order,361
24444,SRBW-0218S,1,471,360,order,106
24445,SRBW-0218S,1,478,380,order,106
24446,SRBW-0215S,1,656,489,order,352
24447,XXB-0215S,1,433,970,order,162
24448,5-0218S,1,875,225.5,order,42
24449,XXB-0218SD,1,2418,58,order,114
24450,XXB-0218S,1,774,510,order,124
24451,XXB-0218S,1,835,553,order,369
24452,XXB-0218S,1,471,556,order,137
24453,5-0218S,1,1739,420,order,41
24454,XXB-0215S,1,103,812,order,41
24455,XXB-0218S,1,373,778,order,337
24456,SRBW-0215S,1,337,856,order,52
24457,XXB-0215S,1,388,118,order,33
24458,XXB-0215S,1,338,198,order,299
24459,XXB-0215S,1,388,78,order,244
24460,XXB-0218SD,1,337,309,order,117
24461,XXB-0215S,1,732,848,order,241
24462,XXB-0218S,1,397,48,order,241
24463,SRBW-0215S,1,655,172.5,order,352
24464,XXB-0218S,1,628,329,order,48
24465,XXB-0218S,1,1338,380,order,294
24466,XXB-0218S,1,906,560.5,order,202
24467,XXB-0218S,1,304,48,order,162
24468,QKQ-0218S,1,915,375,order,114
24469,SRBW-0215S,1,2301,777,order,174
24470,XXB-0218S,1,2098,558,order,339
24471,XXB-0218S,1,1560,58,order,123
24472,XXB-0215S,1,589,339,order,269
24473,SRBW-0218SD,1,323,460,order,324
24474,XXB-0215S,1,2080,794,order,202
24475,XXB-0218S,1,971,83,order,337
24476,XXB-0218S,1,460,412,order,208
24477,XXB-0215S,1,288,118,order,61
24478,XXB-0215S,1,508,389,order,270
24479,XXB-0215S,1,1479.5,462,order,208
24480,XXB-0215S,1,744.5,460,order,128
24481,XXB-0225S,1,1028,298,order,112
24482,ZYF-0218S,1,322,447,order,203
24483,XXB-0218S,1,736,365.3,order,201
24484,XXB-0215S,1,288,118,order,406
24485,FMB-0218S,1,598,48,order,324
24486,XXB-0218S,1,409,458,order,119
24487,SRBW-0218S,1,391,575,order,362
24488,XXB-0215S,1,834.5,738.5,order,200
24489,XXB-0218S,1,1960,577,order,249
24490,SRBW-0218SD,1,1011,828,order,324
24491,XXB-0225S,1,1023,497.5,order,55
24492,XXB-0218S,1,308,439,order,236
24493,XXB-0215S,1,801.5,770,order,123
24494,SRBW-0218S,1,560,88,order,172
24495,XXB-0218S,1,712,369,order,295
24496,XXB-0218SD,1,562,586,order,41
24497,XXB-0218S,1,823,558,order,128
24498,PGBL-0418S,1,624,418,order,172
24499,ZYF-0218S,1,414,576,order,198
24500,XXB-0218S,1,948,355,order,203
24501,XXB-0215S,1,597,212.5,order,269
24502,XXB-0218S,1,594.5,365,order,211
24503,XXB-0218S,1,1512,293,order,200
24504,XXB-0218S,1,2098,530,order,211
24505,XXB-0218S,1,655,380,order,249
24506,XXB-0215S,1,607.5,289,order,406
24507,SRBW-0218S,1,871,579,order,103
24508,SRBW-0218S,1,330,382,order,358
24509,SRBW-0218S,1,447,201,order,361
24510,XXB-0218S,1,281,508,order,112
24511,XXB-0218S,1,738,558,order,128
24512,SRBW-0215S,1,651,489,order,324
24513,XXB-0218S,1,1088,380,order,258
24514,YGFX-0218S,1,2224,395,order,128
24515,XXB-0218S,1,447,221,order,202
24516,NSLH-0218S,1,262,347,order,123
24517,SRBW-0218S,1,512,559,order,239
24518,SRBW-0218S,1,390,554,order,362
24519,XXB-0218S,1,892,337,order,44
24520,SRBW-0218S,1,2068,550,order,111
24521,NSLH-0218S,1,298,298,order,123
24522,XXB-0218S,1,461,576,order,168
24523,SRBW-0218S,1,933,353,order,359
24524,XXB-0235S,1,568,238,order,165
24525,XXB-0218S,1,678,148.5,order,196
24526,NBSY-0218S,1,2000,398,order,98
24527,XXB-0218S,1,815,394.5,order,123
24528,SRBW-0218S,1,440,559.5,order,172
24529,XXB-0215S,1,1661,771,order,249
24530,XXB-0218S,1,730,478,order,119
24531,SRBW-0218S,1,1998,560,order,239
24532,XXB-0215S,1,288,198,order,107
24533,XXB-0218S,1,994,595,order,249
24534,SRBW-0218S,1,503,381,order,358
24535,XXB-0215S,1,1011,457,order,196
24536,XXB-0218SD,1,2177,580,order,202
24537,XXB-0218S,1,1660,327,order,209
24538,XXB-0218S,1,380,596.5,order,337
24539,SRBW-0218S,1,432,560,order,361
24540,SRBW-0218S,1,877,579,order,361
24541,XXB-0218S,1,777,193.5,order,48
24542,XXB-0215S,1,851.5,690,order,151
24543,SRBW-0218S,1,548,587,order,239
24544,XXB-0218S,1,2358,368,order,87
24545,XXB-0218S,1,1111,58,order,202
24546,SRBW-0218S,1,601,361,order,358
24547,XXB-0215S,1,693.5,812,order,41
24548,XXB-0218S,1,828,380,order,294
24549,SRBW-0218SD,1,2033,580,order,323
24550,XXB-0218S,1,308,422.5,order,337
24551,XXB-0218S,1,395,235,order,124
24552,XXB-0218S,1,2348,270,order,151
24553,XXB-0218S,1,403,410,order,203
24554,XXB-0218SD,1,2354,410,order,60
24555,XXB-0218S,1,282,527,order,112
24556,XXB-0218S,1,382,326,order,123
24557,SRBW-0218S,1,777,358,order,174
24558,XXB-0218S,1,1017,508,order,117
24559,XXB-0218S,1,247,567,order,41
24560,SRBW-0218S,1,798,380,order,111
24561,XXB-0218S,1,1137,448,order,201
24562,SRBW-0218S,1,2148,580,order,361
24563,SRBW-0215S,1,933,932,order,359
24564,XXB-0218S,1,798,98,order,339
24565,XXB-0218SD,1,2423,535,order,338
24566,XXB-0218SD,1,731,515,order,338
24567,XXB-0218S,1,1518,527,order,193
24568,XXB-0218S,1,481,358,order,114
24569,SRBW-0218S,1,2398,578,order,51
24570,XXB-0218S,1,1934,495,order,105
24571,SRBW-0218SD,1,712,459,order,324
24572,SRBW-0218SD,1,548,580,order,324
24573,SRBW-0218S,1,1598,38,order,324
24574,XXB-0218S,1,489,575,order,202
24575,SRBW-0218S,1,390,554,order,362
24576,XXB-0218S,1,2318,555,order,368
24577,SRBW-0218S,1,1361,357,order,360
24578,SL-0218S,1,698,298,order,236
24579,SRBW-0218S,1,801,532,order,173
24580,XXB-0218S,1,372,379,order,294
24581,XXB-0215S,1,470.5,355,order,202
24582,SRBW-0215S,1,498,118,order,172
24583,XXB-0215S,1,661,771,order,249
24584,XXB-0218S,1,411,379,order,236
24585,SRBW-0218S,1,412,548,order,102
24586,XXB-0218S,1,221,48,order,202
24587,XXB-0218S,1,548,971,order,337
24588,NSLH-0218S,1,262,58,order,123
24589,ZQB-0215S,1,154.5,795,order,180
24590,XXB-0218S,1,698,280,order,337
24591,XXB-0218S,1,1137,312,order,236
24592,XXB-0215S,1,597,212.5,order,269
24594,YHXM-0218S,1,654,38,order,269
24595,XXB-0218S,1,1645,470,order,197
