item_id,item_material,item_num,item_length,item_width,item_
24609,LMW-0218S,1,1550,555,338
24610,YMH-0218S,1,561,640,78
24611,PBWS-0418S,1,512,447,278
24612,NMYH-0218S,1,712,38,80
24613,YSH-0218S,1,370,158,180
24614,MNH-0215S,1,2081,1162,196
24615,LMW-0218S,1,865,327,178
24616,LMW-0218S,1,693,320,97
24617,GHSS-0218S,1,1898,498,337
24618,XXB-0215S,1,532,172.5,220
24619,LMW-0225S,1,734,577,361
24620,QKQ-0215S,1,365,239,97
24621,YMH-0218S,1,858.5,494,225
24622,YMH-0218S,1,1162,277,234
24624,QKQ-0218SD,1,2368,58,98
24625,LMW-0218S,1,2293,328,373
24626,ZYF-0215S,1,338,118,330
24627,YMH-0218S,1,312,428,187
24628,YMH-0215S,1,1350,944.5,274
24629,NDSF-0218S,1,628,538,142
24630,YMH-0218SD,1,862,58,75
24631,LMW-0218S,1,873,308,178
24632,QKQ-0218S,1,689,370,97
24633,LMW-0218S,1,668,270,95
24634,LMW-0225S,1,788,298,217
24635,LMW-0218SD,1,1378,298,217
24636,YMH-0218S,1,1023,388,225
24637,XXB-0218S,1,665,424,162
24638,LMW-0218S,1,978,975.5,363
24639,LMW-0218S,1,2293,258,373
24640,XXB-0215S,1,363,289,218
24641,YMH-0218S,1,447,305,145
24642,YMH-0218SD,1,2398,148,79
24643,YMH-0218SD,1,836,659,78
24644,LMW-0218S,1,668,270,95
24645,FMB-0218S,1,480,398,27
24646,LMW-0218S,1,2218,580,140
24647,YMH-0218S,1,598,548,236
24648,LMW-0218S,1,258,198,136
24649,YMH-0218SD,1,1350,58,274
24650,YMH-0218S,1,303,328,188
24651,LMW-0218S,1,834,38,216
24652,QKQ-0215S,1,787,132.5,361
24653,QKQ-0218S,1,602.5,479,163
24654,PBWS-0418SD,1,2368,447,278
24655,YMH-0218SD,1,527.5,58,331
24656,YSH-0215S,1,371,92.5,178
24657,LMW-0218S,1,180.5,358,180
24658,LMW-0218S,1,843,365,103
24659,YMH-0215S,1,338,78,222
24660,LMW-0218S,1,712,557.5,219
24661,YMH-0218S,1,896,38,4
24662,PAM-0215S,1,438,118,365
24664,LMW-0218S,1,863,380,220
24665,QKQ-0218S,1,1549.5,383.5,161
24666,QKQ-0215S,1,406.5,52.5,361
24667,QKQ-0218S,1,664,425.8,95
24668,HYBW-0218S,1,2254,398,374
24669,YMH-0218S,1,273,378,74
24670,ZQB-0218SD,1,1498,58,12
24671,YSH-0218S,1,745,210,216
24672,LMW-0218S,1,727,58,181
24673,QKQ-0215S,1,787,132.5,361
24674,LMW-0215S,1,1398,712,217
24675,YMH-0218S,1,599,235,197
24676,XXB-0215S,1,488,158,162
24677,XXB-0215S,1,348,489,162
24678,LMW-0218S,1,720,343,103
24679,YMH-0218S,1,2274,397,54
24680,YMH-0218S,1,795,652,78
24681,YMH-0218S,1,636,38,145
24682,YSH-0215S,1,488,158,215
24683,YMH-0218S,1,1198,340,186
24684,YMH-0215S,1,1344,688.5,275
24685,YMH-0218S,1,312,127,77
24686,YMH-0215S,1,438,158,332
24687,YSH-0218S,1,859,456,220
24688,LMW-0215S,1,805,856,218
24689,LMW-0218S,1,878,298,337
24690,YMH-0218S,1,1914,445,258
24691,LMW-0218SD,1,878,58,181
24693,YMH-0218S,1,738,456.5,200
24694,YMH-0218S,1,211,425,222
24695,YMH-0218S,1,563,580,261
24696,YSH-0218S,1,745,210,216
24697,YMH-0215S,1,1901,406,236
24698,MNH-0218S,1,1790,398,216
24699,XXB-0225S,1,1590,478,183
24700,YMH-0218SD,1,821,58,277
24701,YMH-0218S,1,1129,477,233
24702,XXB-0215S,1,338,118,374
24703,QKQ-0215S,1,338,78,338
24704,LMW-0218S,1,832,326.5,136
24705,XXB-0225S,1,997,263,304
24706,QKQ-0215S,1,438,158,361
24707,YMH-0218SD,1,442,575,331
24708,LMW-0218SD,1,2098,430,141
24709,QKQ-0218S,1,2359.5,384.2,234
24710,YMH-0218S,1,498,368,305
24711,YMH-0218S,1,445,435,251
24712,LMW-0218S,1,522,314,336
24713,LMW-0218S,1,277,559.5,219
24714,YMH-0215S,1,476,377,251
24715,NDSF-0218S,1,377,537,142
24716,LMW-0218S,1,761,308,217
24717,YMH-0218SD,1,926,58,261
24718,YMH-0218SD,1,2116,58,251
24719,LMW-0218S,1,727,525,181
24720,YMH-0218S,1,312,48,187
24721,YSH-0215S,1,488,158,215
24722,LMW-0218S,1,855.5,308,217
24723,LMW-0218S,1,323,314.5,217
24724,LMW-0218S,1,397,359,136
24726,YMH-0218SD,1,2098,580,332
24727,GDMY-0215S,1,788,132.5,366
24728,YMH-0218S,1,882,348,305
24729,PAM-0215S,1,438,118,365
24730,LMW-0218S,1,2127,58,216
24731,LMW-0218S,1,791,406,216
24732,YMH-0218SD,1,2098,580,331
24733,YMH-0218S,1,1023,328,274
24734,YMH-0218S,1,2398,38,75
24735,LMW-0218S,1,201,712,216
24737,YMH-0215S,1,645,132.5,251
24738,QKQ-0218S,1,1667,98,236
24739,LMW-0218S,1,1463,413,93
24740,XXB-0215S,1,288,78,183
24741,ZYF-0218S,1,567,297,22
24742,MNH-0218S,1,394,378,179
24743,NDSF-0218S,1,2148,558,142
24744,YMH-0215S,1,454,289,77
24745,YMH-0218S,1,677,407.5,5
24746,QKQ-0218S,1,684,555,73
24747,YMH-0218S,1,812,495.5,234
24748,YMH-0218SD,1,598,48,331
24749,XXB-0215S,1,673.5,172.5,337
24750,LMW-0218S,1,694,48,363
24751,LMW-0218S,1,396,340,136
24752,LMW-0215S,1,340,762,217
24753,YMH-0218S,1,787,468,5
24754,LMW-0218S,1,727,525,181
24755,YMH-0218S,1,794,228.5,188
24756,LMW-0218S,1,423.5,348,179
24757,YMH-0218S,1,821,536,277
24758,NDSF-0218S,1,745,557,183
24759,YMH-0225S,1,898,348,77
24761,LMW-0218S,1,878,548,96
24762,LMW-0218SD,1,528,430,141
24763,LMW-0218S,1,562,455,72
24764,YMH-0215S,1,438,158,251
24765,YMH-0218S,1,895,560,4
24766,LMW-0218S,1,727,58,181
24767,PAM-0218S,1,304,48,365
24768,YGKQ-0418S,1,2387,602,363
24769,XXB-0215S,1,429,92.5,134
24770,LMW-0215S,1,2281,856.5,217
24771,YMH-0218S,1,570,88,234
24772,LMW-0218S,1,2218,560,140
24773,YSH-0215S,1,312,489,215
24774,YMH-0215S,1,238,118,74
24775,YMH-0218S,1,194.5,377,74
24776,LMW-0218S,1,395,364,181
24777,LMW-0218S,1,726,506,181
24778,YMH-0218S,1,1560,348,188
24779,YMH-0218S,1,843,530,234
24780,LMW-0218S,1,935,536,94
24781,YSH-0215S,1,356,339,181
24782,YSH-0218S,1,1729.5,442,178
24783,LMW-0218S,1,864,308,178
24784,LMW-0218S,1,494.5,557,336
24785,YSH-0218S,1,2294,395,137
24786,YMH-0218S,1,756,218.5,236
24787,LMW-0218S,1,712,359,216
24788,YMH-0218SD,1,506,390,273
24789,XXB-0218S,1,430,447,183
24790,NDSF-0218S,1,540,176,183
24791,YMH-0215S,1,349,339,27
24792,YMH-0218S,1,359,456,233
24793,YMH-0218S,1,722,257.5,234
24794,YMH-0218S,1,812,525,234
24795,YSH-0215S,1,353,172.5,216
24796,XXB-0218S,1,1226,330,304
24797,LMW-0218S,1,868,332.5,218
24798,YMH-0218S,1,298,248,5
24799,LMW-0218S,1,799.5,328,164
24800,LMW-0218S,1,2248,328,178
24801,LMW-0215S,1,814,762,217
24802,LMW-0218S,1,505,329,217
24803,LMW-0218S,1,2212,359,216
24804,YMH-0218SD,1,2414,410,251
24805,YMH-0218S,1,886,536,278
24806,YMH-0218S,1,872,38,78
24807,XXB-0218S,1,2334,482,276
24808,LMW-0218S,1,305.5,328,217
24809,YSH-0215S,1,288,118,178
24810,LMW-0215S,1,856,811,373
24811,YMH-0218SD,1,895,575,331
24812,LMW-0218S,1,712,559.5,219
24813,LMW-0218S,1,366,397,216
24815,LMW-0218S,1,522,314,336
24816,YMH-0218S,1,523.5,278,188
24817,LMW-0218S,1,353.5,38,179
24818,YSH-0218S,1,358,486,53
24819,LMW-0218S,1,668,270,95
24820,YMH-0218S,1,545,148.5,222
24821,NDSF-0218S,1,538,88,183
24822,YSH-0218SD,1,968,58,22
24823,LMW-0218S,1,378.5,328,178
24824,YMH-0218S,1,788,557,235
24825,LMW-0215S,1,2121,851,140
24826,YSH-0215S,1,311,132.5,215
24827,LMW-0218S,1,198,318,134
24828,XXB-0215S,1,338,118,374
24829,YMH-0218S,1,212,444,222
24831,LMW-0218S,1,1198,1028,105
24832,LMW-0218S,1,1898,348,337
24833,XXB-0218S,1,801,588,133
24834,LMW-0218S,1,2314,509,256
24835,YMH-0218S,1,435,48,251
24836,LMW-0218S,1,513,315,336
24837,XXB-0215S,1,288,78,218
24838,XXB-0218S,1,1984,378.5,262
24839,YMH-0218S,1,1023,388,225
24840,YMH-0218S,1,657,327,274
24841,LMW-0218S,1,371,538,336
24842,YMH-0215S,1,438,158,251
24843,LMW-0218S,1,398,528,181
24844,LMW-0218S,1,720,320,135
24845,YMH-0218SD,1,886,58,278
24846,YMH-0218SD,1,2418,58,79
24847,LMW-0218SD,1,2378,327,217
24848,QKQ-0218S,1,348,564,234
24849,FMB-0218S,1,480,398,27
24850,LMW-0218SD,1,382,410,141
24851,LMW-0215S,1,158,939,163
24852,YMH-0218S,1,1068,548,251
24853,LMW-0215S,1,2314,368.6,256
24854,LMW-0218S,1,800,394,93
24855,PAM-0218S,1,2326,577,365
24856,YSH-0218S,1,434,244,216
24857,YMH-0218SD,1,971,577,332
24859,LMW-0218S,1,368,58,215
24860,YMH-0218S,1,273,378,74
24861,YMH-0215S,1,538,52.5,251
24862,YMH-0218S,1,1048,350,305
24863,LMW-0218SD,1,876,58,135
24864,LMW-0218S,1,437.5,38,179
24865,YMH-0218S,1,833,38,273
24866,LMW-0218S,1,206.5,323,95
24867,YMH-0218S,1,2378,122.5,275
24868,YMH-0218SD,1,853,58,275
24869,NDSF-0218S,1,357,557,183
24870,YMH-0218S,1,861,540,258
24871,LMW-0218S,1,735,338,179
24872,LMW-0218S,1,2383,557.8,94
24873,YSH-0218S,1,593.5,264.5,220
24874,LMW-0218S,1,562,53,73
24875,YSH-0218SD,1,538,456,217
24876,LMW-0215S,1,479.5,800,93
24877,LMW-0218S,1,1358,38,137
24878,YSH-0215S,1,571,389,181
24879,LMW-0218S,1,1428,338,134
24880,LMW-0218S,1,1810,347,179
24881,LMW-0218S,1,276,560,219
24882,LMW-0218S,1,923,368,179
24883,LMW-0218S,1,1306,58,178
24884,GDMY-0218SD,1,2416,580,366
24885,LMW-0218S,1,420,38,179
24886,LMW-0218S,1,423,379,220
24888,LMW-0218S,1,369,536,338
24889,YSH-0215S,1,371,92.5,178
24890,LMW-0218S,1,404,332.5,218
24891,LMW-0218S,1,935,555,94
24892,YMH-0218SD,1,886,555,278
24893,NDSF-0218S,1,2148,558,142
24894,YMH-0218SD,1,821,557,277
24895,YSH-0215S,1,299,339,180
24896,LMW-0218S,1,720,358,180
24897,LMW-0218S,1,2370,580,215
24898,LMW-0218S,1,786,308,217
24899,YMH-0218SD,1,598,48,331
24900,YMH-0218S,1,429,579,4
24901,YSH-0218S,1,358,486,53
24902,YSH-0215S,1,719,289,53
24903,YMH-0218S,1,1040,341,334
24904,YMH-0215S,1,1560,523.5,188
24905,LMW-0218S,1,863,380,220
24906,XXB-0218S,1,213,862,304
24907,XXB-0215S,1,288,78,218
24908,LMW-0218S,1,380,557,363
24909,YMH-0215S,1,1693.5,212,222
24910,NDSF-0215S,1,448,357,183
24911,QKQ-0218S,1,2364,404,236
24912,YMH-0218SD,1,2435,455,366
24913,LMW-0218SD,1,862,429,141
24914,MNH-0218S,1,394,377.5,216
24915,NJHL-0218S,1,337,358,57
24916,LMW-0215S,1,345,895,179
24917,LMW-0218S,1,720,58,135
24918,LMW-0218SD,1,2378,327,217
24919,LMW-0218S,1,1425,58,221
24920,HYBW-0218S,1,2216,372,374
24921,LMW-0218S,1,786,555,98
24922,YMH-0218S,1,970,558,332
24923,LMW-0218S,1,371,538,336
24924,NDSF-0218S,1,648,566,251
24925,YMH-0215S,1,1560,251,188
24926,LMW-0218S,1,802,327,373
24927,LMW-0218S,1,712,319,97
24928,LMW-0218S,1,1189,58,363
24929,YMH-0218S,1,796,408,273
24930,LMW-0218S,1,510,193.5,134
24931,YSH-0215S,1,488,158,215
24932,YMH-0218SD,1,1893,58,196
24933,YMH-0218SD,1,2010,58,200
24934,YMH-0215S,1,238,198,188
24935,LMW-0218SD,1,856,58,135
24936,LMW-0215S,1,701.5,368,215
24937,LMW-0218S,1,873,360,136
24938,YSH-0218S,1,808,430,136
24939,LMW-0218S,1,873,308,178
24940,YMH-0218S,1,123,303,77
24941,GDMY-0215S,1,788,132.5,366
24942,YSH-0218S,1,824,428,216
24943,LMW-0218S,1,1189,578,363
24944,LMW-0218S,1,405,356.5,216
24945,HYBW-0225S,1,2276.5,348,53
24946,MNH-0218S,1,395,379,216
24947,LMW-0218SD,1,2267,329,217
24948,LMW-0218SD,1,505,433,217
24949,LMW-0218S,1,423,379,220
24950,LMW-0218S,1,795,412,96
24951,LMW-0218S,1,457.5,327,164
24952,QKQ-0218S,1,444,475,233
24953,XXB-0218S,1,410,58,183
24954,LMW-0225S,1,836,413,93
24955,LMW-0218S,1,276,560,219
24956,YMH-0218S,1,759,445,77
24957,YMH-0218S,1,512,329,77
24958,QKQ-0218S,1,408,445,97
24959,YSH-0215S,1,288,118,53
24960,YSH-0215S,1,338,118,181
24961,YMH-0218S,1,298,248,5
24962,QKQ-0218S,1,1125,479,163
24963,YMH-0218S,1,598,597,4
24964,GDMY-0218SD,1,2262,58,366
24966,YMH-0215S,1,901.5,460,258
24967,SL-0218S,1,261,277,13
24968,LMW-0215S,1,209.5,729,217
24969,YMH-0218SD,1,442,575,331
24970,QKQ-0218SD,1,2373,58,93
24971,YMH-0215S,1,656,239,80
24972,FMB-0215S,1,628,172.5,363
24973,YSH-0215S,1,312,489,215
24974,YMH-0218S,1,398,560,258
24975,LMW-0218S,1,651,58,180
24976,LMW-0218S,1,748,505,161
24977,YMH-0225S,1,998,408,225
24978,LMW-0218S,1,201,721,216
24979,SL-0218S,1,298,278,13
24980,LMW-0215S,1,494.5,768,338
24981,QKQ-0215S,1,288,78,95
24982,LMW-0218S,1,522,58,338
24983,YMH-0215S,1,488,78,78
24984,LMW-0218S,1,822,276,162
24985,LMW-0225S,1,558,88,73
24986,YMH-0218S,1,398,548,234
24987,YMH-0218S,1,2199,345,77
24989,YMH-0218S,1,457,279,234
24990,YMH-0218S,1,384,38,145
24991,YSH-0215S,1,288,118,179
24992,LMW-0218SD,1,1988,430,141
24993,LMW-0218S,1,750,58,217
24994,YMH-0218S,1,1713,445,222
24995,YMH-0218S,1,1713,445,222
24996,YMH-0215S,1,388,862,75
24997,YMH-0215S,1,494.5,865,222
24998,YMH-0218SD,1,2096,110,251
24999,YMH-0218S,1,896,579,4
25000,NDSF-0218S,1,507,58,142
25001,YMH-0218SD,1,877,555,278
25002,LMW-0218S,1,793,193.5,134
25003,LMW-0218S,1,348,180,221
25004,NDSF-0218S,1,360,555,142
25005,YHXM-0218S,1,1006,177,4
25006,LMW-0218S,1,802,257,373
25007,LMW-0218SD,1,1338,58,373
25008,LMW-0218S,1,1422,58,361
25009,YMH-0218SD,1,2098,580,332
25010,MNH-0218S,1,702,428.5,197
25011,LMW-0215S,1,476,654,98
25012,LMW-0218S,1,688,380,73
25013,YSH-0218S,1,377.5,178,179
25014,LMW-0218S,1,791,376,216
25015,LMW-0218S,1,801,108,373
25016,YMH-0218S,1,1312,559,258
25017,YMH-0218S,1,861,558,75
25018,YMH-0218S,1,559.5,472.5,261
25019,LMW-0218S,1,201,379,216
25020,YMH-0218S,1,412,340,275
25021,LMW-0218S,1,828,380,216
25022,XXB-0218S,1,483,108,183
25023,LMW-0218S,1,823.5,631,95
25024,LMW-0218S,1,737,247,95
25025,YSH-0218S,1,762.5,216.5,217
25026,YMH-0218S,1,843,278,234
25027,LMW-0218S,1,856,327,373
25028,XXB-0215S,1,238,118,134
25029,LMW-0218S,1,457,558,361
25030,LMW-0215S,1,2141,562,72
25031,XXB-0215S,1,532,489,220
25032,PAM-0215S,1,634,439,365
25033,PAM-0218S,1,444,304,365
25034,LMW-0218S,1,693,320,97
25035,QKQ-0215S,1,369,52.5,338
25036,YMH-0218S,1,787,468,5
25037,YMH-0218SD,1,442,58,331
25038,LMW-0218S,1,761,301,164
25039,LMW-0218S,1,201,712,216
25040,YMH-0218SD,1,1798,58,76
25041,LMW-0215S,1,2051,762,338
25042,YMH-0218S,1,375,468,5
25043,YMH-0215S,1,714,239,188
25044,YMH-0218S,1,562,339,186
25045,YMH-0218S,1,861,558,75
25046,MNH-0218S,1,862,300,97
25047,YMH-0218S,1,444,128,77
25048,YMH-0218S,1,859,303,77
25049,LMW-0218S,1,342,58,97
25050,YMH-0218S,1,447,305,145
25051,LMW-0218SD,1,382,410,141
25053,YMH-0218S,1,194.5,377,74
25054,QKQ-0218S,1,561,375,234
25055,XXB-0215S,1,338,118,374
25056,YMH-0218SD,1,882,58,305
25057,LMW-0218S,1,298,338,97
25058,YSH-0218S,1,358,486,53
25059,YMH-0218S,1,1012,247,5
25060,LMW-0218S,1,505,329,217
25061,YMH-0218S,1,2034,472.5,261
25062,LMW-0215S,1,2001,421,141
25063,MNH-0218S,1,394,377.5,216
25064,YSH-0218SD,1,2347,390,256
25065,YMH-0215S,1,158,1041,334
25066,YHXM-0218S,1,1180,178,4
25067,LMW-0218S,1,873,358,136
25068,MNH-0218S,1,637,577,196
25069,YMH-0218S,1,862,577,75
25070,YSH-0215S,1,655,92.5,216
25071,LMW-0218S,1,712,58,103
25072,NMYH-0225S,1,2198,398,80
25073,XXB-0215S,1,421.5,52.5,183
25074,YMH-0218SD,1,929.5,295,78
25076,NDSF-0218S,1,360,58,142
25077,XXB-0218S,1,2344,420,277
25078,NDSF-0215S,1,912,416,183
25079,LMW-0218S,1,1306,58,178
25080,LMW-0218SD,1,838,58,373
25081,LMW-0215S,1,794.5,720,103
25082,XXB-0218S,1,1984,378,262
25083,LMW-0218S,1,942,941,137
25085,MNH-0218S,1,637,58,196
25086,YMH-0218S,1,394.5,445,258
25087,YMH-0218S,1,2098,580,222
25088,YMH-0218S,1,353,558,235
25089,XYHX-0218S,1,826,379,49
25090,LMW-0215S,1,198,798,93
25091,NJHL-0215S,1,337,461,57
25092,YMH-0218S,1,384,38,145
25093,QKQ-0215S,1,391,132.5,97
25094,YSH-0218S,1,364,402,215
25095,YMH-0218SD,1,862,58,75
25096,LMW-0225S,1,1498,388,103
25097,YMH-0218S,1,534,38,145
25098,ZZL-0218S,1,332,294.5,373
25099,YMH-0215S,1,154.5,1142,236
25100,GDMY-0218S,1,945,533,366
25101,YMH-0215S,1,537,349,197
25102,LMW-0218S,1,972,574,105
25103,LMW-0218S,1,782,358,179
25104,LMW-0218S,1,1306,58,178
25105,LMW-0218S,1,2308,547,98
25106,YMH-0218S,1,960,387,225
25107,LMW-0218S,1,342,300,97
25108,LMW-0215S,1,826,423,220
25109,LMW-0218SD,1,712,329,217
25110,LMW-0218SD,1,317,58,337
25111,LMW-0218S,1,198,388,181
25112,YMH-0218S,1,221,48,278
25113,GHSS-0218S,1,255,337,232
25114,YMH-0218S,1,803.5,295,78
25115,YMH-0218S,1,562,659,78
25116,ZYF-0218S,1,1319,339,330
25117,YMH-0218S,1,459,268,225
25118,YSH-0218S,1,698,428,218
25119,LMW-0218S,1,2388,579,363
25121,YMH-0218SD,1,971,577,332
25122,YMH-0215S,1,379.5,421,258
25123,YMH-0218S,1,211,425,222
25124,YMH-0215S,1,288,78,77
25125,LMW-0218S,1,465,277,98
25126,LMW-0218S,1,576,88,215
25127,YMH-0218S,1,280.5,558,234
25128,YMH-0215S,1,313,458,276
25129,YMH-0218SD,1,458,58,276
25130,YMH-0218S,1,543,281,77
25131,LMW-0218S,1,420,367,179
25132,YMH-0218S,1,1198,340,186
25133,YMH-0218S,1,377,547,251
25134,NDSF-0215S,1,444.5,507,142
25135,LMW-0218S,1,800,412,93
25136,YMH-0215S,1,571,289,145
25137,YSH-0218SD,1,1164,407,141
25138,NHJB-0215S,1,348,78,264
25139,LMW-0218S,1,773,557,97
25140,PTJH-0418S,1,669,368.5,103
25141,XXB-0215S,1,338,118,374
25142,YMH-0215S,1,581,489,196
25143,YMH-0218SD,1,802,58,251
25144,YMH-0215S,1,1901,812,234
25145,QKQ-0218SD,1,2388,58,98
25146,XXB-0215S,1,382,52.5,218
25147,PBWS-0418SD,1,2368,447,278
25148,XXB-0218S,1,459.5,540,142
25149,LMW-0218SD,1,1858,128,178
25150,YSH-0218S,1,331.5,457,179
25151,QKQ-0218S,1,481,205.5,97
25152,YSH-0218S,1,762.5,216.5,217
25153,YSH-0218S,1,859,456,220
25154,YMH-0218S,1,427,304,258
25155,YSH-0215S,1,338,198,216
25156,LMW-0218S,1,522,379,73
25157,LMW-0215S,1,1901,748,161
25158,YMH-0218SD,1,971,58,332
25159,YSH-0218S,1,370,158,180
25160,LMW-0218S,1,618,38,363
25161,LMW-0218S,1,800,394,93
25162,YMH-0218S,1,562,339,186
25163,YMH-0218S,1,882,349,305
25164,LMW-0218S,1,342,300,97
25165,HYBW-0218S,1,262,378,374
25166,LMW-0218SD,1,1678,58,179
25167,XXB-0218S,1,2358,560,183
25168,LMW-0218S,1,2084,267,95
25169,LMW-0218S,1,348,180,221
25170,LMW-0218S,1,712,364,103
25172,YSH-0215S,1,288,118,178
25173,QKQ-0218S,1,414.5,141.5,95
25174,LMW-0218S,1,686.5,308,133
25175,LMW-0218S,1,972,58,105
25176,YSH-0215S,1,306.5,289,179
25177,LMW-0218S,1,522,371,338
25178,ZZL-0218S,1,321,307,373
25179,LMW-0225S,1,1488,548,96
25180,YMH-0215S,1,895,1041,334
25181,MNH-0218S,1,702,428,197
25182,ZYF-0218S,1,198,340,330
25183,LMW-0215S,1,1873,972,105
25184,YMH-0218S,1,548,238,78
25185,YSH-0218S,1,509,355,179
25186,LMW-0218S,1,372,559,137
25187,LMW-0218S,1,537.5,197,221
25188,LMW-0218S,1,1306,327,178
25189,NDSF-0218S,1,746,557,142
25190,YMH-0218S,1,296,278,234
25191,YSH-0218S,1,578,38,338
25192,PKQL-0418S,1,753.5,260,337
25193,HYBW-0225S,1,1511.5,348,53
25194,YSH-0218S,1,648.5,443,178
25195,YMH-0218S,1,398,571,234
25196,LMW-0218S,1,762,327,217
25197,LMW-0218S,1,712,364,103
25198,PTJH-0418S,1,1596.5,369,103
25200,YMH-0218S,1,898,328,274
25201,YMH-0218SD,1,458,557,276
25202,LMW-0218SD,1,856.5,326,217
25203,LMW-0218SD,1,794,410,141
25204,YMH-0218S,1,754,181,74
25205,HYBW-0215S,1,182,723,374
25206,YGKQ-0418S,1,2323,407,363
25207,LMW-0225S,1,1330,378,218
25208,YSH-0218S,1,788,426.5,216
25209,YMH-0218SD,1,442,577,331
25210,XXB-0215S,1,674.5,289,337
25211,XXB-0215S,1,338,118,374
25212,LMW-0218S,1,446,694,363
25213,NDSF-0218S,1,361.5,540,183
25214,QKQ-0215S,1,364,132.5,97
25215,LMW-0218S,1,2293,320,97
25216,YMH-0218SD,1,1742,58,76
25217,YMH-0218SD,1,482,58,331
25218,YMH-0218S,1,510,38,77
25219,YMH-0218S,1,862,329,77
25220,MNH-0218S,1,2081,558,196
25221,YMH-0218SD,1,845,429,252
25222,YMH-0218S,1,730,38,74
25223,LMW-0218S,1,422,58,137
25224,YSH-0218S,1,603,264.5,220
25225,YMH-0215S,1,429.5,971,332
25226,GHSS-0215S,1,1452,498,96
25227,LMW-0218S,1,712,88,217
25228,LMW-0218S,1,805,359,218
25229,QKQ-0218S,1,494,495,361
25230,LMW-0218S,1,456,874,103
25231,LMW-0218S,1,2383,557.8,94
25232,YMH-0218S,1,865,577,222
25233,LMW-0215S,1,1713.5,562,73
25234,YMH-0218S,1,859,303,77
25235,YMH-0215S,1,379,289,77
25236,QKQ-0218S,1,1516,394.5,336
25237,LMW-0218S,1,517.5,548,96
25238,YMH-0215S,1,423,940,225
25239,XXB-0215S,1,338,118,374
25240,YSH-0218S,1,808,429.5,136
25241,YMH-0218S,1,394.5,445,258
25242,PTJH-0418S,1,1596.5,369,103
25243,LMW-0218S,1,2293,320,97
25244,LMW-0215S,1,379.5,939,163
25245,XXB-0215S,1,288,198,337
25246,PTJH-0418S,1,669,368.5,103
25247,QKQ-0218S,1,689,370,97
25248,YMH-0218SD,1,2098,580,331
25249,LMW-0218S,1,382,536,98
25250,QKQ-0215S,1,338,78,163
25251,LMW-0218SD,1,750,258,217
25252,LMW-0218SD,1,2378,58,96
25253,LMW-0218S,1,719,301,135
25254,LMW-0218SD,1,862,427,141
25255,YMH-0218SD,1,460,377,258
25256,YMH-0218S,1,280.5,558,234
25257,LMW-0215S,1,416,802,373
25258,NJHL-0218S,1,499,359,57
25259,YMH-0218SD,1,324.5,432,78
25260,LMW-0218S,1,798,373,93
25261,YMH-0215S,1,488,78,78
25262,HYBW-0218S,1,1464,372,374
25263,LMW-0218S,1,1998,577,105
25264,LMW-0218S,1,748,503,161
25265,YMH-0218S,1,778,280,234
25266,LMW-0218S,1,2378,357,218
25267,YMH-0218S,1,599,235.5,197
25268,LMW-0218S,1,800,374.5,93
25269,LMW-0218S,1,712,284.5,97
25270,YMH-0218S,1,812,495.5,234
25271,LMW-0218S,1,736,338,179
25272,LMW-0218S,1,943,58,98
25274,YMH-0215S,1,198,1129,233
25275,ZZL-0218S,1,2293,328,373
25276,NDSF-0215S,1,1814.5,377,142
25277,YMH-0218S,1,459,48,235
25278,LMW-0218S,1,463.5,528,181
25279,YMH-0218S,1,512,98,273
25280,LMW-0218S,1,423,393,93
25282,YMH-0215S,1,771.5,843,78
25283,YMH-0215S,1,349,339,27
25284,LMW-0218S,1,821,256.5,162
25285,LMW-0218SD,1,962,297,361
25286,YSH-0215S,1,288,118,178
25288,LMW-0218S,1,385.1,58,216
25289,LMW-0218S,1,2127,58,216
25290,YMH-0215S,1,488,158,234
25291,LMW-0218S,1,688,380,73
25292,YMH-0218S,1,333,478,233
25293,YMH-0218S,1,722,258,234
25294,XXB-0218SD,1,2234,408,14
25295,YMH-0215S,1,338,118,49
25296,LMW-0218S,1,2398,38,137
25297,XXB-0215S,1,383,239,219
25298,YMH-0215S,1,238,158,80
25299,YMH-0218S,1,372,547,234
25300,XXB-0215S,1,681,339,374
25301,LMW-0225S,1,1344,348,178
25302,YMH-0215S,1,294.5,510,77
25303,YMH-0218S,1,797,567,273
25304,LMW-0215S,1,1901,748,161
25305,QKQ-0218S,1,1549.5,383.5,161
25306,LMW-0218S,1,923.5,328,178
25307,QKQ-0215S,1,358.5,289,95
25308,LMW-0218S,1,521,295,336
25309,YMH-0218S,1,838,487,5
25310,LMW-0218S,1,893,395,93
25311,QKQ-0218S,1,684,555,73
25312,YMH-0218S,1,726,862,77
25313,NDSF-0218S,1,1162,389,251
25314,NDSF-0218S,1,1122,58,183
25315,LMW-0218S,1,238,380,216
25317,LMW-0218S,1,465,296,98
25318,YMH-0218S,1,423,268,225
25319,YMH-0215S,1,674,239,74
25320,LMW-0218S,1,418,308,178
25321,YMH-0218S,1,352,103,305
25322,YMH-0218S,1,1708.5,442,222
25323,YMH-0218S,1,2294,440.5,75
25324,XXB-0215S,1,288,198,337
25325,GDMY-0215S,1,2319,945,366
25326,YMH-0215S,1,488,158,234
25327,YMH-0218SD,1,1560,58,188
25328,LMW-0218S,1,362.5,38,179
25329,LMW-0218S,1,2378,48,180
25330,LMW-0215S,1,148,862,141
25331,LMW-0215S,1,2151,874,178
