firstDutyStartDay,lastDutyStartDay,Pairing_time,PairingFlight,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31,node_32,node_33,node_34,EmpNo
8/1/2019,8/4/2019,2780.00000000931,"FB985,FB18,FB663,FB666,FB297,FB298,FB81,FB54,FB635,FB636,FB285,FB286,FB619,FB622,FB471,FB470,FB495,FB301,FB2158,FB1103",8,94,156,234,312,376,440,560,640,703,765,832,914,1003,1078,1172,1272,1431,1525,1628,,,,,,,,,,,,,,,49
8/6/2019,8/9/2019,2885.00000000582,"FB576,FB1103,FB576,FB261,FB266,FB8563,FB8567,FB1200,FB246,FB623,FB626,FB265,FB270,FB411,FB763,FB764,FB767,FB770,FB739",2453,2518,2900,2973,3059,3131,3141,3159,3246,3325,3394,3463,3557,3603,3667,3758,3837,3920,4015,,,,,,,,,,,,,,,,49
8/11/2019,8/14/2019,2305.00000002212,"FB732,FB20,FB91,FB92,FB649,FB522,FB1605,FB566,FB261,FB266,FB1099,FB454,FB555,FB554,FB475,FB308",4562,4638,4694,4794,4911,5002,5100,5195,5252,5338,5412,5550,5629,6082,6133,6238,,,,,,,,,,,,,,,,,,,49
8/16/2019,8/19/2019,3539.99999998254,"FB492,FB585,FB590,FB405,FB408,FB557,FB558,FB999,FB8558,FB531,FB534,FB91,FB92,FB569,FB562,FB533,FB1621,FB1622,FB538,FB599,FB582,FB585,FB590,FB27,FB777,FB578,FB416",6847,6914,6982,7037,7094,7154,7224,7260,7264,7311,7380,7445,7546,7660,7761,7834,7899,7978,8068,8133,8198,8280,8348,8404,8455,8536,8607,,,,,,,,49
8/1/2019,8/4/2019,2695.00000000466,"FB993,FB994,FB991,FB990,FB683,FB688,FB985,FB96,FB553,FB554,FB475,FB308,FB492,FB981,FB458,FB51,FB54,FB91,FB92,FB629",11,120,222,274,332,434,460,518,584,654,706,806,950,1023,1278,1364,1457,1531,1630,1743,,,,,,,,,,,,,,,50
8/6/2019,8/9/2019,3455.00000000931,"FB620,FB249,FB254,FB261,FB266,FB8563,FB8567,FB1200,FB246,FB623,FB626,FB265,FB270,FB239,FB244,FB741,FB742,FB455,FB454,FB253,FB258,FB613,FB618",2303,2379,2466,2525,2609,2680,2689,2707,2793,2872,2941,3007,3100,3145,3233,3308,3374,3442,3726,3806,3871,3952,4026,,,,,,,,,,,,50
8/11/2019,8/14/2019,3129.99999999767,"FB993,FB994,FB991,FB990,FB683,FB688,FB993,FB994,FB991,FB990,FB683,FB688,FB619,FB622,FB91,FB92,FB799,FB792,FB403,FB406,FB625,FB628,FB699",4520,4631,4733,4784,4847,4951,4973,5082,5185,5236,5297,5401,5432,5523,5605,5705,5817,5925,6001,6061,6116,6192,6267,,,,,,,,,,,,50
8/16/2019,8/19/2019,3150.00000001048,"FB692,FB793,FB796,FB385,FB390,FB239,FB244,FB741,FB742,FB455,FB1106,FB239,FB244,FB741,FB742,FB455,FB1100,FB411,FB763,FB1206,FB256,FB2177,FB779,FB84",6848,6931,7007,7062,7241,7266,7356,7430,7496,7568,7720,7724,7813,7887,7953,8022,8171,8174,8236,8329,8409,8479,8544,8612,,,,,,,,,,,50
8/1/2019,8/4/2019,2000.00000001281,"FB619,FB622,FB471,FB470,FB495,FB301,FB2158,FB1103,FB576,FB1103,FB576,FB477,FB476",12,101,176,271,372,534,628,731,1117,1182,1563,1638,1742,,,,,,,,,,,,,,,,,,,,,,51
8/6/2019,8/9/2019,3250.00000000116,"FB381,FB384,FB61,FB64,FB797,FB800,FB97,FB94,FB787,FB788,FB25,FB1717,FB78,FB411,FB763,FB764,FB767,FB770,FB739,FB732,FB735,FB1863,FB1862,FB686,FB8569",2252,2325,2397,2469,2527,2603,2672,2704,2774,2841,2901,2991,3093,3146,3209,3302,3380,3459,3558,3648,3720,3782,3885,4001,4051,,,,,,,,,,51
8/11/2019,8/14/2019,3069.99999996973,"FB412,FB245,FB289,FB68,FB319,FB312,FB281,FB282,FB473,FB472,FB599,FB582,FB533,FB1621,FB1622,FB538,FB599,FB582,FB533,FB1621,FB1622,FB538,FB599",4531,4601,4683,4793,4876,4987,5051,5115,5176,5273,5379,5453,5537,5602,5681,5771,5838,5911,5994,6059,6139,6229,6296,,,,,,,,,,,,51
8/16/2019,8/19/2019,3244.99999998487,"FB582,FB533,FB1621,FB1622,FB538,FB599,FB582,FB315,FB1181,FB1182,FB320,FB37,FB511,FB602,FB249,FB254,FB477,FB476,FB985,FB96,FB553,FB556,FB285,FB286,FB8563",6831,6915,6980,7060,7151,7218,7293,7378,7435,7497,7566,7623,7688,7783,7857,7946,8006,8107,8175,8233,8299,8422,8480,8546,8609,,,,,,,,,,51
8/1/2019,8/4/2019,2855.00000002328,"FB381,FB384,FB61,FB64,FB797,FB800,FB97,FB421,FB1205,FB1208,FB1209,FB474,FB381,FB384,FB395,FB400,FB539,FB532,FB315,FB1181,FB1182,FB320,FB37,FB40",13,86,158,231,290,367,437,506,578,662,729,813,915,988,1067,1253,1321,1390,1464,1523,1584,1647,1704,1779,,,,,,,,,,,52
8/6/2019,8/9/2019,3119.99999998603,"FB393,FB396,FB571,FB574,FB407,FB410,FB619,FB622,FB471,FB470,FB495,FB492,FB533,FB1621,FB1622,FB538,FB599,FB582,FB533,FB1621,FB1622,FB538,FB273",2253,2318,2381,2522,2604,2658,2699,2786,2862,2956,3058,3187,3254,3319,3400,3488,3556,3628,3712,3777,3858,3948,4017,,,,,,,,,,,,52
8/11/2019,8/14/2019,2435.0000000163,"FB240,FB995,FB1208,FB1209,FB474,FB619,FB622,FB23,FB28,FB1895,FB1892,FB575,FB576,FB697,FB692,FB793,FB796,FB385,FB390",4527,4615,4721,4790,4878,4974,5064,5149,5204,5262,5517,5569,5636,5700,5928,6010,6086,6141,6319,,,,,,,,,,,,,,,,52
8/16/2019,8/19/2019,3049.99999999884,"FB411,FB763,FB764,FB767,FB770,FB739,FB732,FB20,FB623,FB626,FB73,FB78,FB411,FB763,FB764,FB767,FB770,FB739,FB732,FB735,FB1863,FB1862,FB686",6806,6870,6961,7040,7123,7220,7313,7389,7448,7519,7589,7674,7725,7789,7880,7959,8040,8134,8218,8289,8351,8451,8563,,,,,,,,,,,,52
8/1/2019,8/4/2019,3199.99999999534,"FB393,FB396,FB249,FB254,FB477,FB476,FB993,FB994,FB991,FB990,FB683,FB688,FB393,FB396,FB753,FB1173,FB66,FB73,FB78,FB671,FB676,FB25,FB32,FB2159",14,79,140,228,291,396,463,571,673,724,782,883,916,981,1045,1098,1158,1225,1307,1367,1486,1564,1646,1701,,,,,,,,,,,53
8/6/2019,8/9/2019,3290.0000000163,"FB8558,FB531,FB534,FB91,FB92,FB629,FB620,FB249,FB254,FB797,FB800,FB97,FB94,FB787,FB788,FB473,FB472,FB273,FB240,FB995,FB1208,FB1209,FB474",2243,2289,2357,2422,2520,2632,2750,2826,2913,2975,3053,3123,3156,3227,3294,3353,3449,3560,3614,3701,3808,3877,3964,,,,,,,,,,,,53
8/11/2019,8/14/2019,3350.00000000233,"FB619,FB622,FB623,FB626,FB73,FB78,FB381,FB384,FB663,FB666,FB263,FB268,FB381,FB384,FB663,FB666,FB263,FB268,FB985,FB96,FB553,FB556,FB2177,FB779,FB84",4521,4612,4697,4768,4839,4923,4975,5049,5118,5196,5274,5359,5433,5508,5577,5655,5733,5818,5887,5947,6013,6135,6196,6262,6333,,,,,,,,,,53
8/16/2019,8/19/2019,3280.00000001513,"FB985,FB96,FB553,FB556,FB2177,FB779,FB84,FB411,FB763,FB764,FB767,FB770,FB739,FB732,FB20,FB91,FB92,FB799,FB792,FB19,FB775,FB68,FB85,FB717",6807,6867,6934,7056,7118,7184,7255,7267,7332,7423,7502,7585,7681,7770,7846,7902,8001,8114,8212,8290,8350,8447,8516,8570,,,,,,,,,,,53
8/1/2019,8/4/2019,2850.00000001746,"FB13,FB523,FB646,FB385,FB390,FB619,FB622,FB471,FB470,FB495,FB301,FB2158,FB477,FB476,FB93,FB1795,FB1796,FB1717,FB78",15,103,205,265,435,464,552,627,721,821,985,1079,1192,1296,1372,1450,1536,1652,1753,,,,,,,,,,,,,,,,54
8/6/2019,8/9/2019,3080.00000001281,"FB13,FB18,FB395,FB400,FB273,FB240,FB995,FB1208,FB1209,FB308,FB301,FB2158,FB797,FB800,FB97,FB412,FB245,FB289,FB68,FB2159",2254,2333,2404,2589,2652,2705,2790,2896,2964,3043,3222,3316,3430,3509,3581,3618,3687,3769,3880,3956,,,,,,,,,,,,,,,54
8/11/2019,8/14/2019,2739.99999999418,"FB1200,FB246,FB23,FB28,FB1895,FB1892,FB575,FB576,FB697,FB692,FB553,FB556,FB2177,FB779,FB84,FB993,FB994,FB991,FB990,FB683,FB688",4529,4618,4698,4752,4810,5058,5110,5177,5241,5470,5555,5677,5738,5804,5874,5890,5999,6102,6153,6214,6318,,,,,,,,,,,,,,54
8/16/2019,8/19/2019,3195.00000003143,"FB993,FB994,FB991,FB990,FB683,FB688,FB985,FB96,FB793,FB796,FB645,FB648,FB321,FB312,FB281,FB282,FB473,FB472,FB273,FB240,FB995,FB1208,FB1209,FB474",6810,6920,7022,7074,7136,7240,7268,7329,7392,7468,7525,7603,7687,7743,7807,7871,7932,8029,8136,8184,8270,8377,8444,8529,,,,,,,,,,,54
8/1/2019,8/4/2019,2639.99999999302,"FB51,FB54,FB623,FB626,FB265,FB270,FB381,FB384,FB395,FB400,FB479,FB460,FB563,FB566,FB1895,FB1892,FB575,FB1104,FB539",16,109,186,255,322,414,465,537,616,802,871,965,1072,1135,1196,1444,1495,1695,1767,,,,,,,,,,,,,,,,55
8/6/2019,8/9/2019,3215.00000001281,"FB532,FB533,FB1621,FB1622,FB538,FB79,FB52,FB663,FB666,FB263,FB268,FB985,FB96,FB553,FB554,FB475,FB474,FB985,FB96,FB553,FB556,FB2177,FB779,FB84",2281,2354,2419,2498,2582,2655,2763,2842,2919,2995,3080,3147,3206,3272,3342,3395,3506,3604,3664,3731,3854,3914,3980,4050,,,,,,,,,,,55
8/11/2019,8/14/2019,3474.99999999069,"FB381,FB384,FB663,FB666,FB263,FB268,FB393,FB396,FB249,FB254,FB797,FB800,FB97,FB8559,FB8558,FB531,FB534,FB623,FB626,FB265,FB270,FB619,FB622,FB23,FB28,FB1895",4522,4597,4666,4744,4824,4909,4976,5042,5101,5190,5254,5331,5403,5421,5424,5471,5540,5608,5678,5746,5839,5891,5981,6067,6121,6179,,,,,,,,,55
8/16/2019,8/19/2019,2880.00000001048,"FB1892,FB693,FB700,FB79,FB50,FB247,FB252,FB681,FB682,FB649,FB522,FB1605,FB566,FB261,FB266,FB1099,FB454,FB253,FB258,FB557",6895,6946,7152,7227,7298,7381,7463,7528,7592,7662,7758,7856,7951,8008,8093,8166,8295,8375,8437,8514,,,,,,,,,,,,,,,55
8/1/2019,8/4/2019,3010.00000000466,"FB671,FB676,FB65,FB70,FB617,FB602,FB571,FB574,FB407,FB410,FB13,FB18,FB251,FB260,FB617,FB602,FB753,FB1173,FB66,FB265,FB270",19,138,217,311,385,516,593,735,817,872,917,996,1073,1207,1285,1413,1491,1544,1604,1669,1760,,,,,,,,,,,,,,56
8/6/2019,8/9/2019,3049.99999999884,"FB51,FB54,FB623,FB626,FB265,FB270,FB631,FB634,FB23,FB767,FB770,FB739,FB732,FB735,FB1863,FB1862,FB688,FB993,FB994,FB991,FB1155,FB1156,FB1709",2255,2348,2425,2493,2558,2649,2700,2788,2873,2927,3003,3101,3191,3262,3324,3426,3578,3607,3717,3819,3883,3934,4010,,,,,,,,,,,,56
8/11/2019,8/14/2019,2680.00000000815,"FB432,FB703,FB706,FB447,FB274,FB13,FB18,FB21,FB26,FB681,FB682,FB649,FB522,FB20,FB23,FB28,FB1895,FB1892,FB693,FB700,FB79",4544,4628,4705,4904,4963,4977,5056,5119,5180,5228,5292,5361,5461,5549,5609,5663,5721,5975,6026,6230,6305,,,,,,,,,,,,,,56
8/16/2019,8/19/2019,2710.00000000116,"FB50,FB247,FB252,FB749,FB750,FB617,FB602,FB249,FB254,FB477,FB476,FB985,FB96,FB793,FB796,FB385,FB390,FB293,FB294,FB693,FB700,FB79",6836,6919,7002,7064,7121,7188,7326,7400,7489,7551,7654,7726,7786,7849,7925,7980,8156,8176,8251,8312,8512,8585,,,,,,,,,,,,,56
8/1/2019,8/4/2019,2890.00000002212,"FB93,FB26,FB259,FB428,FB1709,FB240,FB995,FB996,FB567,FB564,FB589,FB592,FB493,FB447,FB274,FB583,FB584,FB623,FB626,FB73,FB82",24,218,266,339,409,470,555,663,752,1038,1106,1163,1230,1290,1346,1373,1458,1534,1602,1671,1784,,,,,,,,,,,,,,57
8/6/2019,8/9/2019,3029.99999999651,"FB671,FB676,FB25,FB32,FB2159,FB460,FB395,FB400,FB539,FB532,FB315,FB1181,FB1182,FB320,FB37,FB511,FB502,FB20,FB623,FB626,FB73,FB78",2258,2377,2454,2536,2591,2749,2851,3039,3107,3181,3255,3313,3375,3441,3500,3563,3635,3725,3783,3855,3924,4008,,,,,,,,,,,,,57
8/11/2019,8/14/2019,3220.00000001863,"FB393,FB396,FB249,FB254,FB261,FB266,FB1099,FB454,FB253,FB258,FB613,FB618,FB393,FB396,FB249,FB254,FB261,FB266,FB1099,FB454,FB253,FB258,FB613,FB618",4523,4590,4649,4738,4800,4888,4962,5091,5171,5235,5316,5392,5434,5501,5560,5649,5711,5797,5871,6008,6088,6152,6233,6309,,,,,,,,,,,57
8/16/2019,8/19/2019,3204.99999999069,"FB619,FB622,FB623,FB626,FB73,FB78,FB993,FB994,FB991,FB990,FB683,FB688,FB993,FB994,FB991,FB990,FB683,FB688,FB993,FB994,FB991,FB990,FB683,FB688",6811,6901,6986,7057,7128,7212,7271,7382,7484,7536,7598,7702,7728,7839,7941,7992,8053,8155,8177,8286,8388,8438,8497,8599,,,,,,,,,,,57
8/1/2019,8/4/2019,2850.00000001746,"FB583,FB584,FB23,FB28,FB397,FB400,FB273,FB432,FB703,FB706,FB447,FB274,FB51,FB56,FB25,FB990,FB637,FB640,FB241,FB1205,FB996,FB567",25,110,187,243,296,353,417,486,568,646,839,896,918,1043,1118,1175,1232,1311,1379,1475,1560,1649,,,,,,,,,,,,,58
8/6/2019,8/9/2019,2985.00000000698,"FB562,FB315,FB1181,FB1182,FB320,FB37,FB40,FB393,FB396,FB571,FB574,FB407,FB410,FB993,FB994,FB991,FB1155,FB1156,FB1709,FB432,FB703,FB706,FB447,FB274",2282,2355,2413,2475,2537,2594,2668,2701,2765,2828,2970,3054,3109,3150,3259,3361,3423,3474,3552,3630,3714,3792,3991,4049,,,,,,,,,,,58
8/11/2019,8/14/2019,3190.00000004657,"FB13,FB18,FB21,FB26,FB259,FB428,FB1709,FB240,FB995,FB1208,FB1209,FB474,FB13,FB18,FB21,FB26,FB681,FB682,FB649,FB522,FB1605,FB566,FB261,FB266,FB1099",4524,4604,4667,4728,4777,4854,4925,4980,5066,5173,5242,5329,5435,5515,5578,5639,5687,5751,5820,5919,6017,6112,6169,6255,6329,,,,,,,,,,58
8/16/2019,8/19/2019,2200.00000001513,"FB454,FB555,FB554,FB475,FB308,FB492,FB315,FB1181,FB1182,FB320,FB37,FB511,FB502,FB20,FB91,FB92,FB699",6929,7008,7464,7516,7622,7766,7835,7892,7954,8020,8076,8141,8205,8294,8349,8448,8557,,,,,,,,,,,,,,,,,,58
8/21/2019,8/24/2019,2240.00000001979,"FB692,FB553,FB554,FB475,FB308,FB492,FB533,FB1621,FB1622,FB538,FB273,FB240,FB995,FB1208,FB1209,FB308",9115,9198,9717,9769,9869,10012,10078,10143,10223,10308,10378,10432,10518,10625,10692,10769,,,,,,,,,,,,,,,,,,,58
8/1/2019,8/4/2019,3005.00000000931,"FB241,FB248,FB1101,FB1102,FB35,FB40,FB393,FB396,FB753,FB1173,FB66,FB73,FB78,FB671,FB676,FB65,FB68,FB85,FB717,FB52,FB61,FB290,FB428,FB1709",31,132,223,272,323,433,466,530,594,647,707,774,856,921,1040,1119,1183,1252,1306,1425,1506,1598,1686,1755,,,,,,,,,,,59
8/6/2019,8/9/2019,2800.00000002212,"FB432,FB703,FB706,FB447,FB274,FB13,FB18,FB21,FB26,FB385,FB390,FB619,FB622,FB471,FB470,FB495,FB301,FB2158,FB261,FB266,FB1099",2274,2356,2434,2625,2681,2702,2779,2843,2903,2950,3121,3151,3239,3315,3410,3514,3679,3774,3888,3973,4046,,,,,,,,,,,,,,59
8/11/2019,8/14/2019,2490.00000000698,"FB454,FB253,FB258,FB613,FB618,FB51,FB54,FB635,FB640,FB51,FB54,FB635,FB640,FB381,FB384,FB663,FB666,FB263,FB268",4639,4719,4783,4865,4942,4978,5072,5151,5377,5436,5532,5611,5836,5892,5966,6035,6113,6191,6276,,,,,,,,,,,,,,,,59
8/16/2019,8/19/2019,2120.00000000582,"FB381,FB384,FB663,FB666,FB263,FB268,FB619,FB622,FB23,FB28,FB1895,FB1892,FB575,FB576,FB1103,FB576,FB697",6812,6886,6955,7033,7113,7198,7272,7363,7449,7503,7562,7814,7866,7933,7999,8381,8443,,,,,,,,,,,,,,,,,,59
8/21/2019,8/24/2019,960.00000002794,"FB696,FB697,FB696,FB697,FB696,FB697,FB696,FB697",9285,9341,9735,9791,10183,10240,10635,10691,,,,,,,,,,,,,,,,,,,,,,,,,,,59
8/26/2019,8/29/2019,1970.00000001979,"FB696,FB697,FB696,FB697,FB692,FB793,FB796,FB645,FB648,FB321,FB312,FB747,FB748,FB555,FB558,FB999",11519,11575,11966,12022,12242,12323,12396,12449,12521,12602,12661,12723,12778,12839,13045,13078,,,,,,,,,,,,,,,,,,,59
8/26/2019,8/29/2019,0,"FB696,FB697,FB696,FB697,FB692,FB793,FB796,FB645,FB648,FB321,FB312,FB747,FB748,FB555,FB558,FB999,FB1000,FB293,FB294,FB693,FB693,FB700,FB79",11519,11575,11966,12022,12242,12323,12396,12449,12521,12602,12661,12723,12778,12839,13045,13078,13520,13527,13601,13660,13660,13854,13925,,,,,,,,,,,,59
8/1/2019,8/4/2019,3069.99999999069,"FB651,FB654,FB563,FB568,FB595,FB598,FB13,FB1145,FB4876,FB76,FB93,FB523,FB646,FB259,FB264,FB659,FB652,FB675,FB1861,FB766,FB34,FB569",32,105,170,276,333,408,467,548,780,824,926,1005,1107,1167,1246,1328,1376,1454,1515,1587,1672,1734,,,,,,,,,,,,,60
8/6/2019,8/9/2019,2854.99999999185,"FB564,FB589,FB592,FB73,FB78,FB51,FB54,FB635,FB636,FB2177,FB779,FB84,FB631,FB634,FB23,FB28,FB1895,FB1892,FB575,FB1104,FB539",2375,2443,2499,2560,2642,2703,2795,2875,2939,3000,3066,3134,3152,3241,3326,3381,3436,3692,3744,3950,4023,,,,,,,,,,,,,,60
8/11/2019,8/14/2019,3190.00000000466,"FB532,FB533,FB1621,FB1622,FB538,FB599,FB582,FB533,FB1621,FB1622,FB538,FB273,FB240,FB995,FB1208,FB1209,FB474,FB393,FB396,FB249,FB254,FB797,FB800,FB97",4552,4626,4691,4771,4861,4929,4994,5077,5142,5222,5312,5383,5438,5526,5632,5701,5788,5893,5959,6018,6107,6171,6248,6320,,,,,,,,,,,60
8/16/2019,8/19/2019,3155.00000000582,"FB94,FB747,FB748,FB253,FB258,FB613,FB618,FB381,FB384,FB663,FB666,FB667,FB670,FB619,FB622,FB623,FB626,FB73,FB78,FB619,FB622,FB471,FB470,FB495",6816,6887,6945,7009,7073,7155,7231,7273,7348,7417,7495,7569,7648,7729,7820,7905,7975,8044,8127,8178,8267,8342,8435,8537,,,,,,,,,,,60
8/21/2019,8/24/2019,1235.00000001281,"FB301,FB2158,FB1103,FB576,FB1103,FB576,FB1103,FB576,FB1103",9149,9242,9344,9729,9794,10177,10243,10629,10694,,,,,,,,,,,,,,,,,,,,,,,,,,60
8/1/2019,8/4/2019,2180.00000001281,"FB451,FB454,FB573,FB572,FB477,FB476,FB583,FB584,FB635,FB636,FB755,FB758,FB81,FB56,FB65,FB4875",34,129,225,670,741,845,927,1012,1091,1154,1217,1279,1340,1489,1565,1639,,,,,,,,,,,,,,,,,,,61
8/6/2019,8/9/2019,2790.00000001048,"FB1146,FB2178,FB2177,FB779,FB84,FB671,FB676,FB65,FB68,FB85,FB717,FB52,FB663,FB666,FB263,FB268,FB619,FB622,FB23,FB28,FB1895",2411,2486,2551,2616,2682,2706,2824,2902,2967,3036,3092,3216,3295,3373,3450,3537,3608,3698,3784,3838,3896,,,,,,,,,,,,,,61
8/11/2019,8/14/2019,3110.00000002678,"FB1892,FB575,FB1104,FB539,FB532,FB315,FB1181,FB1182,FB320,FB75,FB82,FB671,FB676,FB473,FB472,FB273,FB240,FB995,FB1208,FB1209,FB474",4606,4658,4863,4939,5004,5078,5136,5198,5266,5323,5404,5439,5562,5635,5732,5842,5897,5983,6090,6159,6246,,,,,,,,,,,,,,61
8/16/2019,8/19/2019,2370.00000000349,"FB393,FB396,FB249,FB254,FB261,FB266,FB1099,FB454,FB555,FB554,FB475,FB308,FB492,FB533,FB1621,FB1622,FB538,FB599",6813,6879,6939,7027,7090,7177,7251,7390,7469,7921,7972,8075,8214,8281,8346,8425,8511,8577,,,,,,,,,,,,,,,,,61
8/21/2019,8/24/2019,3299.99999999651,"FB582,FB533,FB1621,FB1622,FB538,FB599,FB582,FB533,FB1621,FB1622,FB538,FB273,FB240,FB995,FB1208,FB1209,FB474,FB8569,FB94,FB787,FB788,FB473,FB472,FB599",9098,9180,9245,9324,9408,9474,9547,9629,9694,9774,9859,9929,9982,10067,10173,10241,10326,10410,10431,10504,10570,10628,10720,10825,,,,,,,,,,,61
8/1/2019,8/4/2019,2084.99999999651,"FB1891,FB1894,FB33,FB36,FB539,FB532,FB981,FB458,FB241,FB1205,FB996,FB567,FB562,FB981,FB458",36,247,297,360,421,493,572,827,933,1029,1114,1203,1391,1469,1724,,,,,,,,,,,,,,,,,,,,62
8/6/2019,8/9/2019,3240.00000001048,"FB93,FB1795,FB1796,FB1717,FB82,FB583,FB584,FB87,FB88,FB41,FB100,FB393,FB396,FB571,FB574,FB407,FB410,FB381,FB384,FB663,FB666,FB667,FB670",2263,2341,2427,2542,2673,2711,2796,2876,2969,3087,3136,3153,3218,3281,3425,3510,3567,3609,3683,3752,3830,3903,3982,,,,,,,,,,,,62
8/11/2019,8/14/2019,2695.00000002561,"FB51,FB54,FB635,FB640,FB671,FB676,FB25,FB1155,FB1156,FB1709,FB432,FB703,FB706,FB447,FB274,FB13,FB18,FB61,FB64,FB477,FB476",4525,4621,4700,4927,4981,5103,5178,5248,5298,5375,5455,5539,5616,5813,5873,5894,5973,6037,6110,6172,6277,,,,,,,,,,,,,,62
8/16/2019,8/19/2019,3090.00000001397,"FB13,FB18,FB61,FB64,FB797,FB800,FB97,FB94,FB747,FB748,FB253,FB258,FB613,FB618,FB381,FB384,FB663,FB666,FB567,FB562,FB315,FB1181,FB1182,FB320,FB37,FB40",6814,6893,6957,7030,7092,7170,7242,7277,7349,7407,7470,7535,7617,7693,7730,7805,7874,7952,8023,8209,8282,8339,8402,8466,8522,8598,,,,,,,,,62
8/1/2019,8/4/2019,2745,"FB463,FB462,FB257,FB262,FB669,FB662,FB563,FB566,FB397,FB394,FB621,FB624,FB625,FB628,FB649,FB522,FB735,FB1863,FB1862,FB688",41,154,249,318,404,522,621,684,746,929,992,1070,1139,1211,1287,1388,1471,1533,1633,1780,,,,,,,,,,,,,,,63
8/6/2019,8/9/2019,3030.00000000698,"FB583,FB584,FB23,FB767,FB770,FB739,FB732,FB735,FB1863,FB1862,FB688,FB13,FB18,FB61,FB64,FB477,FB476,FB393,FB396,FB753,FB1173,FB66,FB493,FB449",2264,2349,2426,2480,2554,2650,2738,2809,2871,2971,3120,3154,3232,3297,3370,3431,3538,3610,3676,3740,3793,3853,3929,4029,,,,,,,,,,,63
8/11/2019,8/14/2019,2745.00000001048,"FB1702,FB1605,FB566,FB797,FB800,FB97,FB412,FB245,FB289,FB4875,FB1146,FB2178,FB297,FB298,FB81,FB52,FB395,FB400,FB273",4567,4648,4743,4802,4881,4953,4984,5053,5135,5258,5593,5668,5736,5800,5866,5957,6042,6235,6300,,,,,,,,,,,,,,,,63
8/16/2019,8/19/2019,3175.00000001863,"FB240,FB995,FB1208,FB1209,FB474,FB393,FB396,FB571,FB574,FB407,FB410,FB393,FB396,FB571,FB574,FB407,FB410,FB381,FB384,FB663,FB666,FB263,FB268",6817,6904,7011,7080,7168,7274,7341,7404,7547,7634,7692,7731,7798,7861,8002,8088,8145,8179,8252,8322,8400,8475,8558,,,,,,,,,,,,63
8/21/2019,8/24/2019,2565.00000001048,"FB381,FB384,FB21,FB26,FB385,FB390,FB411,FB763,FB1206,FB256,FB2177,FB779,FB84,FB985,FB96,FB553,FB554,FB475,FB474,FB8569",9079,9152,9223,9282,9328,9496,9521,9585,9678,9757,9827,9892,9959,9972,10031,10097,10617,10669,10776,10860,,,,,,,,,,,,,,,63
8/1/2019,8/4/2019,2625.00000000698,"FB601,FB604,FB589,FB592,FB73,FB78,FB51,FB56,FB65,FB778,FB1709,FB432,FB703,FB706,FB449,FB432,FB703,FB706,FB447,FB274",47,122,204,261,324,407,468,592,668,769,858,937,1019,1097,1327,1383,1465,1543,1736,1791,,,,,,,,,,,,,,,64
8/6/2019,8/9/2019,3080.00000001281,"FB241,FB1205,FB996,FB567,FB562,FB315,FB1181,FB1182,FB320,FB37,FB40,FB51,FB54,FB635,FB636,FB2177,FB779,FB84,FB13,FB18,FB21,FB26,FB681,FB682,FB649",2270,2366,2450,2539,2729,2802,2860,2922,2986,3044,3119,3155,3248,3328,3392,3455,3522,3591,3611,3690,3753,3815,3864,3927,3997,,,,,,,,,,64
8/11/2019,8/14/2019,1955.00000001281,"FB522,FB765,FB766,FB34,FB699,FB696,FB1103,FB1104,FB539,FB532,FB315,FB1181,FB1182,FB320,FB37,FB511",4550,4669,4749,4840,4900,5183,5244,5773,5848,5921,5995,6053,6115,6183,6239,6304,,,,,,,,,,,,,,,,,,,64
8/16/2019,8/19/2019,3100.00000001513,"FB602,FB753,FB1173,FB66,FB265,FB270,FB13,FB18,FB61,FB64,FB261,FB266,FB1099,FB454,FB253,FB258,FB613,FB618,FB393,FB396,FB249,FB254,FB261,FB266",6864,6943,6996,7055,7126,7219,7275,7355,7419,7492,7553,7639,7713,7847,7927,7991,8071,8146,8180,8245,8306,8394,8454,8538,,,,,,,,,,,64
8/1/2019,8/4/2019,3024.99999999069,"FB531,FB534,FB635,FB636,FB2177,FB779,FB84,FB671,FB676,FB1101,FB1102,FB493,FB449,FB1702,FB20,FB87,FB88,FB41,FB100,FB651,FB654,FB563,FB566,FB1895",50,118,189,253,314,382,447,471,589,674,722,779,876,959,1030,1092,1185,1301,1349,1380,1453,1518,1581,1642,,,,,,,,,,,65
8/6/2019,8/9/2019,2734.99999999884,"FB1892,FB693,FB700,FB539,FB532,FB981,FB458,FB671,FB676,FB25,FB32,FB2159,FB1200,FB246,FB635,FB636,FB285,FB286,FB8563",2335,2385,2583,2656,2728,2807,3064,3158,3277,3355,3440,3497,3616,3704,3786,3850,3915,3983,4047,,,,,,,,,,,,,,,,65
8/13/2019,8/16/2019,3285,"FB8567,FB8560,FB1795,FB1796,FB1155,FB1156,FB1709,FB432,FB703,FB706,FB447,FB274,FB89,FB1748,FB30,FB35,FB38,FB99,FB412,FB245,FB289,FB4875",5422,5429,5522,5610,5707,5757,5834,5913,5996,6074,6271,6332,6343,6519,6611,6667,6736,6790,6821,6890,6972,7096,,,,,,,,,,,,,65
