Time_start,Day_start,Time_flight,Time_duty,Time_end,Flight_num
06:25,8/14/2019,355,625.000000004657,18:40,"FB239,FB244,FB563,FB568,FB595"
07:25,8/15/2019,375,614.999999993015,19:10,"FB582,FB315,FB1181,FB1182,FB320,FB37"
07:00,8/16/2019,420,604.999999991851,18:15,"FB94,FB621,FB624,FB625,FB628"
06:10,8/17/2019,335,599.999999996508,19:00,"FB89,FB1748,FB990,FB265"
07:00,8/18/2019,520,720,20:40,"FB240,FB675,FB1861,FB468,FB2159"
08:00,8/19/2019,240,675,21:40,"FB460,FB395,FB400,FB273"
08:45,8/20/2019,450,709.999999998836,22:20,"FB1203,FB1206,FB256,FB285,FB286,FB99"
10:00,8/21/2019,420,660.000000003492,22:15,"FB20,FB635,FB636,FB755,FB758,FB81"
10:30,8/22/2019,335,550.000000001164,21:15,"FB56,FB25,FB990,FB637,FB640"
08:30,8/23/2019,395,599.999999996508,20:15,"FB243,FB250,FB625,FB628,FB569"
11:45,8/24/2019,360,499.999999995343,20:50,"FB1606,FB1165,FB1166,FB529"
11:05,8/25/2019,300,479.999999993015,20:40,"FB1867,FB766,FB34,FB649"
10:45,8/26/2019,365,554.999999996508,21:45,"FB644,FB679,FB680,FB613,FB618"
08:50,8/27/2019,405,659.999999993015,21:05,"FB281,FB282,FB25,FB30,FB73,FB78"
08:15,8/28/2019,480,684.999999990687,21:05,"FB673,FB676,FB473,FB472,FB599"
09:30,8/29/2019,425,679.999999995343,22:20,"FB584,FB635,FB636,FB285,FB286,FB99"
10:00,8/30/2019,390,580.000000004657,20:55,"FB20,FB23,FB767,FB770,FB739"
08:50,8/1/2019,355,680.000000005821,20:10,"FB281,FB282,FB475,FB308"
08:40,8/8/2019,225,360,16:55,"FB301,FB2158,FB397"
07:10,8/9/2019,295,495,16:30,"FB394,FB245,FB289,FB4875"
11:30,8/10/2019,300,450,21:00,"FB1146,FB2178,FB263,FB268"
08:00,8/11/2019,360,630,19:35,"FB15,FB22,FB65,FB68,FB75"
08:30,8/12/2019,405,659.999999993015,21:05,"FB52,FB61,FB64,FB33,FB1647,FB598"
08:20,8/13/2019,440,654.999999997672,20:40,"FB673,FB676,FB65,FB68,FB2159"
08:00,8/14/2019,60,104.999999996508,12:10,"FB460,FB395"
07:10,8/15/2019,295,495,16:30,"FB394,FB245,FB289,FB4875"
11:30,8/16/2019,335,535.000000004657,22:25,"FB1146,FB2178,FB297,FB298,FB81"
10:30,8/17/2019,355,515.000000002328,20:40,"FB56,FB65,FB68,FB2159"
08:00,8/18/2019,60,104.999999996508,12:10,"FB460,FB395"
07:10,8/19/2019,355,630,18:45,"FB394,FB747,FB748,FB25,FB990,FB637"
07:35,8/20/2019,440,699.999999997672,20:50,"FB632,FB59,FB62,FB259,FB428,FB1709"
08:00,8/21/2019,370,590.000000005821,18:55,"FB1702,FB765,FB1864,FB738"
07:00,8/22/2019,370,634.999999995343,18:45,"FB94,FB747,FB748,FB65,FB68,FB85"
09:45,8/23/2019,300,690.000000006985,23:00,"FB703,FB706,FB447,FB274"
10:15,8/24/2019,320,644.999999996508,22:20,"FB553,FB556,FB285,FB286,FB99"
10:25,8/25/2019,260,594.999999990687,21:05,"FB1605,FB568,FB595,FB598"
08:20,8/26/2019,415,655.000000008149,20:55,"FB641,FB1867,FB1864,FB738,FB739"
10:00,8/27/2019,375,570.000000003492,20:50,"FB734,FB24,FB67,FB70,FB269"
08:00,8/28/2019,450,680.000000005821,20:25,"FB1702,FB20,FB635,FB636,FB2177,FB779"
10:30,8/29/2019,330,540,21:05,"FB56,FB25,FB30,FB73,FB78"
08:15,8/30/2019,380,644.999999996508,20:25,"FB673,FB676,FB25,FB30,FB493,FB447"
08:55,8/1/2019,350,704.999999993015,20:40,"FB621,FB624,FB31,FB34,FB649"
08:25,8/2/2019,60,124.999999998836,12:10,"FB642,FB395"
07:10,8/3/2019,500,720,20:15,"FB394,FB621,FB624,FB625,FB628,FB569"
11:45,8/4/2019,295,514.999999991851,21:05,"FB1606,FB2178,FB627,FB630"
08:15,8/5/2019,305,514.999999991851,18:15,"FB673,FB676,FB1101,FB1102,FB493"
20:10,8/10/2019,0,0,21:35,"FB449"
09:00,8/11/2019,345,619.999999998836,21:05,"FB244,FB563,FB568,FB595,FB598"
08:05,8/12/2019,190,319.999999995343,14:50,"FB561,FB564,FB573"
13:00,8/13/2019,60.0000000000001,119.999999993015,16:55,"FB572,FB397"
07:10,8/14/2019,475,720,20:15,"FB394,FB621,FB624,FB67,FB70,FB39"
07:30,8/15/2019,415,619.999999998836,19:05,"FB14,FB57,FB1142,FB1141,FB74"
06:25,8/16/2019,355,625.000000004657,18:40,"FB239,FB244,FB563,FB568,FB595"
07:25,8/17/2019,375,614.999999993015,19:10,"FB582,FB315,FB1181,FB1182,FB320,FB37"
07:00,8/18/2019,400,594.999999990687,18:05,"FB94,FB621,FB624,FB67,FB70"
06:25,8/19/2019,315,625.000000004657,17:55,"FB985,FB96,FB553,FB556,FB285"
15:20,8/20/2019,155,255.000000003492,20:55,"FB284,FB537,FB540"
08:00,8/21/2019,430,704.999999993015,21:15,"FB53,FB56,FB25,FB990,FB637,FB640"
08:30,8/22/2019,425,634.999999995343,20:50,"FB243,FB250,FB625,FB628,FB269"
08:00,8/23/2019,305,720,21:05,"FB1702,FB1605,FB568,FB595,FB598"
08:20,8/24/2019,410,670.000000004657,21:10,"FB641,FB1867,FB468,FB85,FB717"
08:30,8/25/2019,405,644.999999996508,20:50,"FB52,FB21,FB26,FB681,FB682,FB629"
09:05,8/26/2019,440,654.999999997672,21:10,"FB544,FB765,FB468,FB85,FB717"
08:30,8/27/2019,490,695.000000002328,21:40,"FB52,FB61,FB64,FB477,FB476"
08:50,8/28/2019,410,669.999999994179,21:15,"FB281,FB282,FB25,FB990,FB637,FB640"
08:15,8/29/2019,380,559.999999991851,19:00,"FB673,FB676,FB253,FB258,FB557"
09:00,8/1/2019,240,699.999999997672,20:40,"FB17,FB32,FB2159"
08:00,8/2/2019,345,639.999999990687,21:05,"FB460,FB563,FB568,FB595,FB598"
08:15,8/3/2019,385,669.999999994179,20:50,"FB673,FB676,FB65,FB70,FB269"
09:10,8/4/2019,0,0,10:25,"FB434"
20:10,8/11/2019,0,0,21:35,"FB449"
09:00,8/12/2019,450,695.000000002328,22:20,"FB244,FB563,FB566,FB71,FB578,FB416"
09:35,8/13/2019,325,605.000000002328,21:00,"FB383,FB386,FB259,FB428,FB511"
08:05,8/14/2019,110,155.000000002328,12:20,"FB602,FB571"
14:05,8/17/2019,150,239.999999996508,20:50,"FB1864,FB738,FB529"
10:45,8/18/2019,335,509.999999996508,21:00,"FB644,FB609,FB610,FB37,FB511"
08:05,8/19/2019,510,715.000000004657,21:40,"FB602,FB249,FB254,FB477,FB476"
08:55,8/20/2019,415,669.999999994179,21:15,"FB787,FB788,FB25,FB990,FB637,FB640"
08:15,8/21/2019,435,689.999999996508,21:10,"FB673,FB676,FB65,FB68,FB85,FB717"
08:30,8/22/2019,405,644.999999996508,20:50,"FB52,FB21,FB26,FB681,FB682,FB629"
08:00,8/23/2019,360,685.000000001164,21:10,"FB620,FB571,FB574,FB407,FB410"
08:35,8/24/2019,430,664.999999998836,20:40,"FB751,FB754,FB65,FB68,FB2159"
08:00,8/25/2019,240,675,21:40,"FB460,FB395,FB400,FB273"
08:45,8/26/2019,255,384.999999997672,16:55,"FB1203,FB764,FB28,FB397"
07:10,8/27/2019,355,625.000000004657,18:40,"FB394,FB787,FB788,FB65,FB778"
07:00,8/28/2019,260,499.999999995343,16:30,"FB94,FB747,FB748,FB65,FB4875"
17:05,8/29/2019,220,315,23:05,"FB4876,FB76,FB8563"
09:00,8/1/2019,190,685.000000001164,20:25,"FB55,FB706,FB447"
08:00,8/2/2019,510,720,21:45,"FB242,FB469,FB468,FB613,FB618"
09:00,8/3/2019,320,609.999999997672,20:20,"FB17,FB22,FB991,FB737,FB740"
07:50,8/4/2019,270,425.000000002328,16:15,"FB2176,FB59,FB62,FB385"
07:20,8/5/2019,475,695.000000002328,20:15,"FB382,FB675,FB1861,FB766,FB34,FB569"
11:45,8/6/2019,315,550.000000001164,21:40,"FB1606,FB28,FB397,FB400,FB273"
09:10,8/7/2019,0,0,10:25,"FB434"
09:45,8/12/2019,300,690.000000006985,23:00,"FB703,FB706,FB447,FB274"
10:20,8/13/2019,315,540,21:05,"FB2153,FB2154,FB33,FB1647,FB598"
08:15,8/14/2019,0,0,09:50,"FB791"
07:35,8/15/2019,455,699.999999997672,20:50,"FB792,FB643,FB646,FB259,FB428,FB1709"
08:00,8/16/2019,400,640.000000001164,20:25,"FB242,FB753,FB1173,FB66,FB493,FB447"
07:30,8/17/2019,295,699.999999997672,20:25,"FB432,FB703,FB706,FB447"
07:30,8/18/2019,295,699.999999997672,20:25,"FB432,FB703,FB706,FB447"
07:30,8/19/2019,295,699.999999997672,20:25,"FB432,FB703,FB706,FB447"
07:30,8/20/2019,295,699.999999997672,20:25,"FB432,FB703,FB706,FB447"
07:30,8/21/2019,295,699.999999997672,20:25,"FB432,FB703,FB706,FB447"
07:30,8/22/2019,295,699.999999997672,20:25,"FB432,FB703,FB706,FB447"
07:30,8/23/2019,0,0,08:45,"FB432"
20:10,8/23/2019,0,0,21:35,"FB449"
08:45,8/24/2019,325,644.999999996508,21:15,"FB1203,FB1206,FB262,FB669"
08:15,8/25/2019,245,399.999999994179,16:45,"FB662,FB61,FB64,FB1895"
09:00,8/26/2019,290,699.999999997672,21:35,"FB1892,FB693,FB700,FB79"
10:30,8/27/2019,325,515.000000002328,20:40,"FB56,FB991,FB32,FB2159"
08:00,8/28/2019,240,675,21:40,"FB460,FB395,FB400,FB273"
08:45,8/29/2019,325,644.999999996508,21:15,"FB1203,FB1206,FB262,FB669"
08:15,8/30/2019,245,399.999999994179,16:45,"FB662,FB61,FB64,FB1895"
09:20,8/1/2019,235,484.999999998836,17:25,"FB995,FB996,FB567"
10:20,8/2/2019,320,609.999999997672,21:50,"FB564,FB1101,FB1102,FB683,FB688"
09:00,8/3/2019,370,615.000000003492,20:50,"FB55,FB58,FB67,FB778,FB529"
10:45,8/4/2019,365,554.999999996508,21:45,"FB644,FB679,FB680,FB613,FB618"
08:55,8/5/2019,425,609.999999997672,20:50,"FB621,FB624,FB625,FB628,FB269"
08:00,8/6/2019,315,509.999999996508,18:15,"FB242,FB753,FB1173,FB66,FB493"
20:10,8/12/2019,0,0,21:35,"FB449"
08:45,8/13/2019,480,709.999999998836,22:20,"FB1203,FB764,FB28,FB71,FB578,FB416"
09:30,8/14/2019,400,615.000000003492,21:20,"FB57,FB1142,FB1141,FB74,FB539"
14:10,8/15/2019,255,415.000000001164,22:25,"FB536,FB297,FB298,FB81"
10:30,8/16/2019,360,545.000000005821,21:10,"FB56,FB573,FB574,FB407,FB410"
08:15,8/17/2019,0,0,09:50,"FB791"
10:30,8/18/2019,355,565.000000008149,21:30,"FB794,FB25,FB990,FB265,FB270"
08:35,8/19/2019,215,344.999999993015,16:55,"FB467,FB464,FB397"
07:10,8/20/2019,425,625.000000004657,18:40,"FB394,FB621,FB624,FB257,FB262"
06:25,8/21/2019,430,615.000000003492,17:50,"FB411,FB763,FB1206,FB2144,FB297"
07:05,8/22/2019,295,490.000000004657,16:30,"FB292,FB245,FB289,FB4875"
17:05,8/23/2019,175,270,22:20,"FB4876,FB76,FB99"
10:00,8/24/2019,420,660.000000003492,22:15,"FB20,FB635,FB636,FB755,FB758,FB81"
09:30,8/25/2019,470,715.000000004657,23:00,"FB54,FB635,FB636,FB2177,FB779,FB84"
10:15,8/26/2019,0,0,11:35,"FB553"
12:45,8/28/2019,80.0000000000002,124.999999998836,17:25,"FB996,FB567"
15:15,8/29/2019,180,270,21:05,"FB568,FB595,FB598"
08:20,8/30/2019,430,670.000000004657,21:10,"FB641,FB644,FB679,FB680,FB85,FB717"
09:20,8/1/2019,175,460.000000001164,17:00,"FB675,FB678,FB1103"
17:40,8/2/2019,94.9999999999998,135,21:35,"FB1104,FB79"
09:30,8/3/2019,325,525.000000003492,19:50,"FB54,FB635,FB636,FB755,FB758"
06:55,8/4/2019,465,660.000000003492,18:55,"FB393,FB396,FB469,FB1864,FB738"
07:05,8/5/2019,360,620.000000009313,18:40,"FB412,FB245,FB289,FB778"
07:00,8/6/2019,400,709.999999998836,20:00,"FB94,FB747,FB748,FB991,FB32,FB267"
08:00,8/7/2019,430,705.000000003492,20:50,"FB1702,FB765,FB766,FB34,FB269"
08:00,8/8/2019,305,720,21:05,"FB1702,FB1605,FB568,FB595,FB598"
08:05,8/9/2019,345,689.999999996508,21:00,"FB561,FB1606,FB2178,FB263,FB268"
08:00,8/10/2019,440,705.000000003492,20:50,"FB15,FB765,FB1864,FB738,FB529"
08:25,8/11/2019,380,644.999999996508,20:50,"FB642,FB21,FB1169,FB1170,FB529"
10:45,8/12/2019,335,509.999999996508,21:00,"FB644,FB609,FB610,FB37,FB511"
08:05,8/13/2019,290,570.000000003492,19:15,"FB602,FB571,FB574,FB407"
07:30,8/14/2019,370,630,19:05,"FB402,FB383,FB386,FB645,FB648"
06:10,8/15/2019,320,585,18:45,"FB89,FB1748,FB990,FB637"
07:35,8/16/2019,395,595.000000001164,19:05,"FB632,FB59,FB62,FB645,FB648"
06:25,8/17/2019,355,625.000000004657,18:40,"FB239,FB244,FB563,FB568,FB595"
07:25,8/18/2019,400,639.999999990687,19:35,"FB582,FB315,FB1181,FB1182,FB320,FB75"
07:30,8/19/2019,295,430.000000008149,16:15,"FB50,FB247,FB252,FB385"
07:20,8/20/2019,425,695.000000002328,20:15,"FB382,FB995,FB766,FB34,FB39"
07:35,8/21/2019,250,424.999999991851,16:45,"FB1167,FB1734,FB28,FB1895"
09:00,8/22/2019,95.0000000000001,145.000000001164,12:20,"FB1892,FB693"
17:40,8/24/2019,94.9999999999998,135,21:35,"FB700,FB79"
10:30,8/25/2019,355,550.000000001164,21:15,"FB56,FB991,FB990,FB637,FB640"
08:35,8/26/2019,445,679.999999995343,22:30,"FB467,FB464,FB33,FB36,FB479"
09:50,8/27/2019,415,635.000000005821,23:00,"FB994,FB1101,FB1102,FB493,FB447,FB274"
10:20,8/28/2019,400,575.000000009313,21:40,"FB2153,FB2154,FB477,FB476"
08:55,8/29/2019,415,680.000000005821,21:10,"FB747,FB748,FB65,FB68,FB85,FB717"
08:30,8/30/2019,240,695.000000002328,21:40,"FB52,FB395,FB400,FB273"
09:35,8/1/2019,375,705.000000003492,21:20,"FB383,FB386,FB593,FB596,FB271"
08:45,8/2/2019,415,650.000000002328,21:20,"FB1203,FB764,FB28,FB33,FB36,FB539"
12:45,8/4/2019,80.0000000000002,124.999999998836,17:25,"FB996,FB567"
07:35,8/5/2019,470,704.999999993015,20:40,"FB562,FB315,FB1181,FB1182,FB320,FB2159"
08:00,8/6/2019,60,104.999999996508,12:10,"FB460,FB395"
07:10,8/7/2019,425,625.000000004657,18:40,"FB394,FB621,FB624,FB257,FB262"
06:25,8/8/2019,340,665.000000009313,18:40,"FB411,FB763,FB1206,FB262"
06:25,8/9/2019,340,665.000000009313,18:40,"FB411,FB763,FB1206,FB262"
06:25,8/10/2019,75,130.000000004657,10:25,"FB239,FB434"
09:45,8/13/2019,300,690.000000006985,23:00,"FB703,FB706,FB447,FB274"
10:20,8/14/2019,315,540,21:05,"FB2153,FB2154,FB33,FB1647,FB598"
08:20,8/15/2019,400,574.999999998836,19:35,"FB641,FB644,FB609,FB610,FB75"
07:30,8/16/2019,485,710.000000009313,20:55,"FB50,FB247,FB252,FB681,FB682,FB649"
10:45,8/17/2019,395,579.999999994179,22:10,"FB644,FB609,FB610,FB75,FB82"
09:15,8/18/2019,320,500.000000005821,19:15,"FB603,FB608,FB997,FB998,FB407"
07:30,8/19/2019,445,619.999999998836,18:55,"FB402,FB675,FB1861,FB1864,FB738"
07:05,8/20/2019,295,490.000000004657,16:30,"FB412,FB245,FB289,FB4875"
17:05,8/21/2019,220,315,23:05,"FB4876,FB76,FB8563"
00:35,8/23/2019,380,589.999999995343,12:15,"FB8567,FB1000,FB293,FB294,FB575"
17:40,8/24/2019,79.9999999999999,120.000000003492,21:20,"FB1104,FB539"
14:10,8/25/2019,255,405,22:15,"FB536,FB297,FB298,FB81"
10:30,8/26/2019,420,625.000000004657,22:30,"FB56,FB65,FB68,FB2145,FB272"
09:35,8/27/2019,255,660.000000003492,21:55,"FB383,FB386,FB385,FB390"
08:55,8/28/2019,405,634.999999995343,20:40,"FB787,FB788,FB991,FB32,FB2159"
08:00,8/29/2019,240,675,21:40,"FB460,FB395,FB400,FB273"
09:10,8/30/2019,85.0000000000002,599.999999996508,20:25,"FB434,FB447"
09:40,8/1/2019,290,604.999999991851,19:45,"FB585,FB590,FB69,FB780"
08:40,8/2/2019,380,564.999999997672,20:30,"FB1747,FB90,FB71,FB380"
12:35,8/3/2019,295,535.000000004657,22:50,"FB656,FB31,FB427,FB430,FB100"
10:00,8/4/2019,355,550.000000001164,20:50,"FB643,FB646,FB259,FB428,FB1709"
08:00,8/5/2019,445,695.000000002328,20:40,"FB1702,FB735,FB1863,FB1862,FB686"
07:50,8/6/2019,0,0,08:55,"FB401"
07:30,8/7/2019,390,529.999999998836,17:25,"FB402,FB995,FB996,FB567"
11:45,8/8/2019,205,499.999999995343,20:50,"FB1606,FB505,FB1156,FB1709"
08:00,8/9/2019,445,710.000000009313,20:55,"FB1702,FB765,FB1864,FB738,FB739"
10:00,8/10/2019,345,575.000000009313,20:55,"FB734,FB26,FB681,FB682,FB649"
10:45,8/11/2019,425,604.999999991851,22:35,"FB644,FB609,FB610,FB267,FB272"
09:35,8/12/2019,370,625.000000004657,21:20,"FB383,FB386,FB645,FB648,FB539"
14:10,8/13/2019,245,439.999999998836,22:50,"FB536,FB755,FB758,FB1099"
12:15,8/14/2019,270,415.000000001164,20:55,"FB982,FB681,FB682,FB649"
08:25,8/15/2019,375,654.999999997672,21:00,"FB642,FB21,FB1169,FB1170,FB511"
09:55,8/16/2019,290,554.999999996508,20:50,"FB604,FB991,FB1155,FB1156,FB1709"
08:00,8/17/2019,290,570.000000003492,19:15,"FB242,FB571,FB574,FB407"
07:30,8/18/2019,340,605.000000002328,18:40,"FB402,FB383,FB386,FB259,FB428"
07:00,8/19/2019,290,499.999999995343,16:30,"FB94,FB787,FB788,FB65,FB4875"
11:30,8/20/2019,335,525.000000003492,22:15,"FB1146,FB2178,FB297,FB298,FB81"
10:50,8/21/2019,240,384.999999997672,20:50,"FB1693,FB1872,FB786,FB1709"
08:00,8/22/2019,445,695.000000002328,20:40,"FB1702,FB765,FB468,FB2159"
08:00,8/23/2019,240,675,21:40,"FB460,FB395,FB400,FB273"
09:10,8/24/2019,85.0000000000002,599.999999996508,20:25,"FB434,FB447"
07:30,8/25/2019,295,699.999999997672,20:25,"FB432,FB703,FB706,FB447"
07:30,8/26/2019,295,699.999999997672,20:25,"FB432,FB703,FB706,FB447"
07:30,8/27/2019,210,309.999999994179,13:55,"FB432,FB703,FB706"
08:40,8/28/2019,215,349.999999998836,16:45,"FB301,FB2158,FB1895"
09:00,8/29/2019,290,699.999999997672,21:35,"FB1892,FB693,FB700,FB79"
09:30,8/30/2019,420,670.000000004657,22:15,"FB54,FB635,FB636,FB755,FB758,FB81"
09:40,8/1/2019,400,684.999999990687,21:05,"FB533,FB1621,FB1622,FB538,FB599"
15:50,8/2/2019,79.9999999999999,349.999999998836,22:30,"FB1644,FB98"
09:50,8/3/2019,400,585,21:20,"FB247,FB252,FB593,FB596,FB271"
09:25,8/4/2019,490,699.999999997672,22:50,"FB246,FB87,FB88,FB41,FB100"
10:00,8/5/2019,265,619.999999998836,21:55,"FB59,FB62,FB385,FB390"
08:55,8/6/2019,400,704.999999993015,21:50,"FB787,FB788,FB1101,FB1102,FB683,FB688"
09:00,8/7/2019,325,680.000000005821,21:30,"FB17,FB22,FB565,FB570,FB659"
12:35,8/8/2019,245,415.000000001164,20:50,"FB656,FB259,FB428,FB529"
10:45,8/9/2019,335,509.999999996508,21:00,"FB644,FB609,FB610,FB37,FB511"
09:55,8/10/2019,140,294.999999997672,16:30,"FB604,FB65,FB4875"
11:30,8/11/2019,325,560.000000002328,22:50,"FB1146,FB2178,FB755,FB758,FB1099"
12:15,8/12/2019,250,409.999999995343,20:50,"FB982,FB259,FB428,FB1709"
08:00,8/13/2019,400,709.999999998836,21:35,"FB242,FB753,FB1173,FB66,FB493,FB449"
09:10,8/14/2019,85.0000000000002,599.999999996508,20:25,"FB434,FB447"
07:30,8/15/2019,295,699.999999997672,20:25,"FB432,FB703,FB706,FB447"
07:30,8/16/2019,210,309.999999994179,13:55,"FB432,FB703,FB706"
20:10,8/17/2019,0,0,21:35,"FB449"
09:00,8/18/2019,405,580.000000004657,20:25,"FB244,FB251,FB256,FB2177,FB779"
08:30,8/19/2019,415,675,21:20,"FB52,FB61,FB64,FB33,FB36,FB539"
14:10,8/20/2019,260,454.999999995343,23:05,"FB536,FB755,FB758,FB8563"
00:35,8/22/2019,380,589.999999995343,12:15,"FB8567,FB1000,FB293,FB294,FB575"
17:40,8/23/2019,79.9999999999999,120.000000003492,21:20,"FB1104,FB539"
14:10,8/24/2019,250,454.999999995343,23:05,"FB536,FB297,FB298,FB8569"
11:00,8/25/2019,320,509.999999996508,21:35,"FB765,FB1864,FB738,FB40"
08:35,8/26/2019,430,699.999999997672,21:15,"FB751,FB754,FB991,FB990,FB637,FB640"
08:20,8/27/2019,470,705.000000003492,21:45,"FB641,FB644,FB679,FB680,FB613,FB618"
08:55,8/28/2019,430,634.999999995343,21:15,"FB621,FB624,FB257,FB262,FB669"
08:15,8/29/2019,245,399.999999994179,16:45,"FB662,FB61,FB64,FB1895"
09:00,8/30/2019,270,685.000000001164,21:20,"FB1892,FB575,FB1104,FB539"
09:40,8/1/2019,390,714.999999994179,21:35,"FB315,FB1181,FB1182,FB320,FB37,FB40"
08:35,8/2/2019,375,569.999999993015,20:40,"FB467,FB464,FB667,FB670"
07:50,8/3/2019,0,0,08:55,"FB401"
20:00,8/3/2019,0,0,21:10,"FB410"
08:20,8/4/2019,370,600.000000006985,20:00,"FB641,FB1867,FB468,FB267"
08:00,8/5/2019,325,525.000000003492,18:30,"FB242,FB753,FB1173,FB66,FB683"
07:35,8/6/2019,470,699.999999997672,20:40,"FB672,FB315,FB1181,FB1182,FB320,FB2159"
08:00,8/7/2019,60,104.999999996508,12:10,"FB460,FB395"
07:10,8/8/2019,260,495,16:30,"FB394,FB747,FB748,FB65,FB4875"
11:30,8/9/2019,205,439.999999998836,20:50,"FB1146,FB505,FB1156,FB1709"
08:00,8/10/2019,290,570.000000003492,19:15,"FB242,FB571,FB574,FB407"
07:30,8/11/2019,390,704.999999993015,20:20,"FB402,FB383,FB386,FB31,FB737,FB740"
07:30,8/12/2019,415,619.999999998836,19:05,"FB14,FB57,FB1142,FB1141,FB74"
06:10,8/13/2019,320,585,18:45,"FB89,FB1748,FB990,FB637"
07:35,8/14/2019,440,699.999999997672,20:50,"FB632,FB59,FB62,FB259,FB428,FB1709"
08:00,8/15/2019,110,155.000000002328,12:20,"FB242,FB571"
13:00,8/17/2019,210,369.999999990687,21:05,"FB572,FB33,FB1647,FB598"
08:15,8/18/2019,0,0,09:50,"FB791"
07:35,8/19/2019,440,699.999999997672,20:50,"FB792,FB59,FB62,FB259,FB428,FB1709"
08:00,8/20/2019,400,709.999999998836,21:35,"FB242,FB753,FB1173,FB66,FB493,FB449"
08:45,8/21/2019,415,634.999999995343,21:05,"FB1203,FB764,FB2178,FB627,FB630"
08:35,8/22/2019,395.000000000001,630,21:40,"FB467,FB464,FB397,FB400,FB273"
08:45,8/23/2019,390,564.999999997672,19:55,"FB1203,FB1206,FB2144,FB297,FB298"
06:55,8/24/2019,355,680.000000005821,19:15,"FB393,FB396,FB571,FB574,FB407"
07:30,8/25/2019,475,685.000000001164,20:00,"FB402,FB675,FB1861,FB468,FB267"
08:00,8/26/2019,445,695.000000002328,20:40,"FB1702,FB735,FB1863,FB1862,FB686"
07:50,8/27/2019,0,0,08:55,"FB401"
07:30,8/28/2019,425,699.999999997672,20:15,"FB402,FB995,FB766,FB34,FB39"
07:50,8/29/2019,225,439.999999998836,16:30,"FB2176,FB19,FB775,FB4875"
09:50,8/1/2019,295,615.000000003492,20:05,"FB247,FB252,FB71,FB76"
07:25,8/2/2019,215,340.000000008149,14:55,"FB241,FB248,FB573"
15:35,8/3/2019,64.9999999999999,105.000000006985,19:15,"FB574,FB407"
07:30,8/4/2019,375,634.999999995343,19:10,"FB402,FB315,FB1181,FB1182,FB320,FB37"
07:05,8/5/2019,440,640.000000001164,18:55,"FB986,FB17,FB765,FB1864,FB738"
07:05,8/6/2019,295,490.000000004657,16:30,"FB412,FB245,FB289,FB4875"
11:30,8/7/2019,295,454.999999995343,21:05,"FB1146,FB2178,FB627,FB630"
08:35,8/8/2019,270,450,18:40,"FB467,FB464,FB33,FB1647"
07:25,8/9/2019,400,639.999999990687,19:35,"FB582,FB315,FB1181,FB1182,FB320,FB75"
08:30,8/10/2019,385,644.999999996508,20:50,"FB52,FB21,FB1169,FB1170,FB1709"
08:00,8/11/2019,330,535.000000004657,18:40,"FB242,FB249,FB254,FB33,FB1647"
07:25,8/12/2019,400,639.999999990687,19:35,"FB582,FB315,FB1181,FB1182,FB320,FB75"
07:30,8/13/2019,440,675,20:20,"FB50,FB247,FB252,FB31,FB737,FB740"
07:30,8/14/2019,425,679.999999995343,20:05,"FB14,FB315,FB1181,FB1182,FB320,FB267"
09:00,8/15/2019,250,475.000000008149,18:40,"FB244,FB563,FB568,FB595"
07:25,8/16/2019,425,669.999999994179,20:05,"FB582,FB315,FB1181,FB1182,FB320,FB267"
09:10,8/17/2019,0,0,10:25,"FB434"
20:10,8/18/2019,0,0,21:35,"FB449"
08:45,8/19/2019,415,709.999999998836,22:20,"FB1203,FB764,FB2178,FB755,FB758,FB99"
10:25,8/20/2019,260,594.999999990687,21:05,"FB1605,FB568,FB595,FB598"
08:20,8/21/2019,470,705.000000003492,21:45,"FB641,FB644,FB679,FB680,FB613,FB618"
08:55,8/22/2019,360,595.000000001164,20:00,"FB787,FB788,FB991,FB32,FB267"
08:00,8/23/2019,315,509.999999996508,18:15,"FB242,FB753,FB1173,FB66,FB493"
09:45,8/24/2019,190,605.000000002328,21:35,"FB703,FB706,FB449"
08:45,8/25/2019,450,709.999999998836,22:20,"FB1203,FB1206,FB256,FB285,FB286,FB99"
10:00,8/26/2019,490,695.000000002328,22:50,"FB20,FB87,FB88,FB41,FB100"
10:00,8/27/2019,345,554.999999996508,20:50,"FB59,FB62,FB259,FB428,FB1709"
08:00,8/28/2019,290,709.999999998836,21:35,"FB242,FB693,FB700,FB79"
10:50,8/29/2019,235,384.999999997672,20:50,"FB1693,FB1872,FB786,FB529"
11:05,8/30/2019,315,489.999999994179,20:50,"FB1867,FB1864,FB738,FB529"
09:50,8/1/2019,105,630,20:20,"FB981,FB458"
07:25,8/2/2019,375,695.000000002328,20:15,"FB651,FB654,FB251,FB260,FB39"
07:50,8/3/2019,405,634.999999995343,19:45,"FB2176,FB643,FB646,FB69,FB780"
07:00,8/4/2019,420,604.999999991851,18:15,"FB94,FB621,FB624,FB625,FB628"
06:25,8/5/2019,315,625.000000004657,17:55,"FB985,FB96,FB553,FB556,FB285"
15:20,8/11/2019,295,394.999999998836,23:15,"FB284,FB1097,FB478"
10:20,8/12/2019,384.999999999999,654.999999997672,22:30,"FB653,FB656,FB31,FB737,FB740,FB98"
09:40,8/13/2019,390,654.999999997672,21:35,"FB315,FB1181,FB1182,FB320,FB37,FB40"
08:35,8/14/2019,440,669.999999994179,22:20,"FB467,FB464,FB71,FB578,FB416"
